groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts_y
AT5G46410+AT5G46420	E022	711.015835383989	0.0010851858676749	14.0280674841011	0.0001801021423553	0.0151181421081523	39.236285604685	35.8009269403108	-0.283870156399132	5	18832029	18832139	111	+	745	1183	1229	364	362	311	AT5G46420.1	AT5G46410+AT5G46420:E022	AT5G46410+AT5G46420	E022	381.35692420949	0.0016564439277714	25.1716278256326	5.24481443921011e-07	0.0002575582042417	30.5168332646036	27.1854340680236	-0.379335323097386	5	18832029	18832139	111	+	630	671	236	230	238	253	AT5G46420.1
AT5G46410+AT5G46420	E023	1293.04145375491	0.0002679188344504	58.9249255588947	1.63804001747614e-14	9.74760790244617e-12	51.5574204929611	46.3322523393497	-0.34660211465402	5	18832223	18832414	192	+	1456	2097	2206	623	649	545	AT5G46420.1	AT5G46410+AT5G46420:E023	AT5G46410+AT5G46420	E023	491.233741914848	0.0020603175594546	20.985360942893	4.62806168411696e-06	0.0016328718895051	33.8545855237574	30.6116240510724	-0.340017266496311	5	18832223	18832414	192	+	817	841	286	311	320	336	AT5G46420.1
AT5G46410+AT5G46420	E024	1261.93636217537	0.000741861417487	53.408704359362	2.70893895399582e-13	1.46444858312316e-10	51.1767842181514	44.9980860194234	-0.41575569215941	5	18832546	18833060	515	+	1520	1975	2144	580	583	539	AT5G46420.1	AT5G46410+AT5G46420:E024	AT5G46410+AT5G46420	E024	613.469069759377	0.0006694551506542	33.4195268774946	7.427446803753761e-09	6.15621373916209e-06	36.8981737378694	34.0121549632055	-0.283095389831498	5	18832546	18833060	515	+	973	1068	391	373	366	479	AT5G46420.1
AT5G46510	E011	76.3218744524519	0.0037616667436068	22.1157569939971	2.56694082095966e-06	0.00043547229198	11.8674125985063	15.4149321771945	0.762056923666787	5	18866526	18866697	172	+	44	48	58	125	108	91	AT5G46510.2	AT5G46510:E011	AT5G46510	E011	54.7768382734874	0.0242824702063752	17.4442040330698	2.95864996676707e-05	0.0075731770358496	7.58167310494879	12.2799272235336	1.41419929090248	5	18866526	18866697	172	+	17	25	83	94	44	68	AT5G46510.2
AT5G48545+AT5G48543	E010	76.515361266419	0.0071748904487805	42.599792663085	6.71665045338668e-11	2.83298720908917e-08	10.3901559234325	16.4376098026524	1.33598898142803	5	19677601	19677693	93	+	28	47	41	147	97	121	AT5G48545.3	AT5G48545+AT5G48543:E010	AT5G48545+AT5G48543	E010	60.6984598549395	0.0208195221499783	18.5027634880007	1.69658125802943e-05	0.0047290542212246	8.1938014916785	13.3214658884305	1.42920163131017	5	19677601	19677693	93	+	23	30	79	85	48	111	AT5G48545.3
AT5G49840	E014	36.4780668111631	0.0069840903170064	30.6067974173628	3.1598475960921e-08	8.48131820678356e-06	7.19016831490217	11.5545834141321	1.37500610656463	5	20257877	20257981	105	+	11	15	31	63	59	53	AT5G49840.4	AT5G49840:E014	AT5G49840	E014	66.2758291490313	0.005923410095747	32.4105824292517	1.24804970935622e-08	9.69547814042203e-06	8.83935783176062	13.630049566507	1.27579840528577	5	20257877	20257981	105	+	19	41	91	80	76	100	AT5G49840.4
AT5G49970	E014	19.8966733968521	0.0543330144079273	18.1109640320114	2.08398002195606e-05	0.0026640587241541	4.22500762847042	8.965009579011	2.17549661748673	5	20332470	20332486	17	+	7	10	2	27	42	37	AT5G49970.2	AT5G49970:E014	AT5G49970	E014	33.7256155214517	0.0128974684324665	50.5357395614472	1.17014356842015e-12	1.9500567051080102e-09	3.93471607442396	10.4426022169755	2.83916482597124	5	20332470	20332486	17	+	5	7	47	34	61	55	AT5G49970.2
AT5G50915	E004	29.9290795922647	0.0091720109158973	45.8262100095239	1.2922295214694898e-11	5.818064470123471e-09	5.48456340916275	10.9316751295341	1.99698679540825	5	20710591	20710724	134	-	9	14	10	58	44	54	"c(""AT5G50915.4"", ""AT5G50915.2"")"	AT5G50915:E004	AT5G50915	E004	30.8778606259064	0.0241872302505834	14.6722952870204	0.0001279126464402	0.0247074869175796	5.91618086342878	9.79958048365252	1.47102036058633	5	20710591	20710724	134	-	8	22	46	58	19	32	"c(""AT5G50915.4"", ""AT5G50915.2"")"
AT5G53140	E003	19.4733727114668	0.0102619190876896	31.8881564320964	1.633098761037e-08	4.64314171818539e-06	4.37239916720588	8.77841982243314	2.015515568074	5	21548797	21549020	224	+	2	8	10	33	42	31	AT5G53140.2	AT5G53140:E003	AT5G53140	E003	33.9685598472514	0.0612373743084015	24.9018019654929	6.0326010560269e-07	0.0002889966423941	4.12697613185119	10.7827591278283	2.79538596909407	5	21548797	21549020	224	+	12	2	43	30	59	67	AT5G53140.2
AT5G54280	E013	123.934097265487	0.0015513114240536	32.4740075846372	1.20797408082842e-08	3.49266027551012e-06	15.2376745249356	19.303691540115	0.693208943147962	5	22042774	22042912	139	-	62	80	96	182	190	163	"c(""AT5G54280.1"", ""AT5G54280.2"")"	AT5G54280:E013	AT5G54280	E013	101.118384328806	0.0042203300507282	18.8478641121668	1.41569536020614e-05	0.0040692020104039	16.7435674368314	13.6740919450637	-0.607009047094917	5	22042774	22042912	139	-	86	93	86	116	112	120	"c(""AT5G54280.1"", ""AT5G54280.2"")"
AT5G56100+AT5G56090	E009	310.87153684956	0.0070649718998825	279.078433850054	1.19240154396476e-62	9.15347045224547e-59	37.5567247191924	16.595440534312	-2.44288714100404	5	22716998	22717849	852	+	372	499	500	120	182	136	AT5G56100.1	AT5G56100+AT5G56090:E009	AT5G56100+AT5G56090	E009	1042.29937895535	0.0020038216633743	13.6128900030166	0.0002246378157146	0.0378781452193521	44.8632748597845	42.5250614425451	-0.201511102829556	5	22716998	22717849	852	+	1115	1295	990	795	936	1165	AT5G56100.1
AT5G57030+AT5G57020	E002	3645.86780465345	0.0003601444159553	143.397417718971	4.81213985913206e-33	9.983889629358719e-30	77.6982560160032	85.0565062529473	0.347068928083125	5	23075448	23077119	1672	+	2559	3625	3879	4357	4203	3670	AT5G57020.1	AT5G57030+AT5G57020:E002	AT5G57030+AT5G57020	E002	2927.57937185738	0.0004720018739039	20.9706920607111	4.66363343717626e-06	0.0016417247307877	60.7662321577948	62.6890363343874	0.141662219965605	5	23075448	23077119	1672	+	2628	2841	2950	2852	2813	3693	AT5G57020.1
AT5G59890	E005	112.421435788523	0.0025173082424092	31.618957723149	1.87589331668276e-08	5.28451194330834e-06	14.3401565760928	18.7922764817588	0.791441997861148	5	24122675	24123088	414	+	63	75	88	151	173	147	AT5G59890.2	AT5G59890:E005	AT5G59890	E005	97.3452421775205	0.0105571841994505	63.2299503339446	1.83930336813087e-15	4.11615073177768e-12	8.29161875033141	16.5731917271547	2.04838815824416	5	24122675	24123088	414	+	24	26	148	142	121	132	AT5G59890.2
AT5G60940	E004	62.538597847845	0.0035732604967299	20.9219704048585	4.7837635609279e-06	0.0007603014694712	10.368482795936	13.8790825621783	0.847935321012181	5	24523688	24523779	92	+	21	36	45	109	105	81	AT5G60940.2	AT5G60940:E004	AT5G60940	E004	42.4433147072368	0.0069583474485492	18.6489043418614	1.57137549519433e-05	0.0044194003725698	7.02412216612447	10.6508538721397	1.21681339621654	5	24523688	24523779	92	+	19	16	58	55	48	64	AT5G60940.2
AT5G63100+AT5G63110	E001	828.229841716629	0.0004089485659273	18.1660345811878	2.0245755588466e-05	0.0025989388423889	42.5604185111887	44.640182357038	0.151301769327452	5	25314104	25315505	1402	-	598	712	870	997	987	894	AT5G63100.1	AT5G63100+AT5G63110:E001	AT5G63100+AT5G63110	E001	325.915520196201	0.0050158452367246	18.8353289925043	1.42502961788519e-05	0.0040810555704012	29.4727669902552	24.7080329539833	-0.570493077200277	5	25314104	25315505	1402	-	381	438	264	297	288	280	AT5G63100.1
AT5G63190	E003	13.8969589242164	0.0147366389031168	22.485250222573	2.11763409246643e-06	0.0003654930789397	6.78240973530586	3.11748926172592	-2.24560956207075	5	25345803	25345811	9	+	18	29	24	4	4	1	AT5G63190.2	AT5G63190:E003	AT5G63190	E003	20.4281447433173	0.0166678028972689	50.4866727165987	1.19976776725683e-12	1.9783791608033404e-09	10.4401826680955	4.38950474465045	-2.52196004878969	5	25345803	25345811	9	+	42	45	8	8	3	15	AT5G63190.2
AT5G63510	E003	66.0168723435387	0.0032226429024553	186.958855723791	1.4661374253785e-42	4.59379752894615e-39	7.06329548446999	17.4773995397294	2.6337254331468	5	25424966	25425046	81	+	21	22	19	116	125	115	AT5G63510.2	AT5G63510:E003	AT5G63510	E003	51.5065204397369	0.035606310397343	30.4060940890609	3.50425545759175e-08	2.42897622098523e-05	6.02531194264314	13.1077855507715	2.27570077559289	5	25424966	25425046	81	+	9	22	83	77	43	82	AT5G63510.2
AT5G63700	E005	94.0569427646752	0.0071091497927101	85.6945956304057	2.0998602175344e-20	2.09345155323413e-17	9.67722033792808	18.4505763740349	1.88089227641581	5	25494408	25494577	170	-	16	27	48	162	203	150	AT5G63700.2	AT5G63700:E005	AT5G63700	E005	61.9628761523696	0.0117233801336698	53.63794734056	2.41058013535284e-13	4.3909558065499203e-10	5.76265622822699	12.9565460537577	2.37061663608081	5	25494408	25494577	170	-	11	11	78	95	103	80	AT5G63700.2
AT5G64980	E011	29.0493323090912	0.023566884084016	39.7251559396691	2.92335736797104e-10	1.10275935308254e-07	3.31570134267366	9.56318197326226	3.06252313010803	5	25963011	25963189	179	-	3	3	2	45	72	62	AT5G64980.2	AT5G64980:E011	AT5G64980	E011	17.2634790983029	0.0109740018390265	27.557518071802	1.52491482998533e-07	8.81479549619416e-05	3.09628430426427	7.28437142605993	2.4791684251395	5	25963011	25963189	179	-	3	4	23	21	23	34	AT5G64980.2
AT5G65050	E003	65.3224283370577	0.0094711622471458	69.0724358258107	9.49126487492457e-17	7.14310733454494e-14	8.66570838128879	16.5787417546998	1.88718757219756	5	25982600	25984680	2081	+	27	40	28	98	104	111	AT5G65050.4	AT5G65050:E003	AT5G65050	E003	102.954456361698	0.0250436246704689	43.1055202221602	5.1865711131183e-11	6.44830744454133e-08	8.76940365846812	18.2607664502997	2.17878808198111	5	25982600	25984680	2081	+	34	32	155	137	89	191	AT5G65050.4
