groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Parker_Col.0_20c_1.bam	countData.Parker_Col.0_20c_2.bam	countData.Parker_Col.0_20c_3.bam	countData.Parker_Col.0_20c_4.bam	countData.Parker_Col.0_20c_5.bam	countData.Parker_Col.0_20c_6.bam	countData.Parker_fio1_20c_1.bam	countData.Parker_fio1_20c_2.bam	countData.Parker_fio1_20c_3.bam	countData.Parker_fio1_20c_4.bam	countData.Parker_fio1_20c_5.bam	countData.Parker_fio1_20c_6.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts_y
AT5G14180	E009	202.467588670554	0.0122527274852447	20.0361339536881	7.59925481956149e-06	0.0006212248967278	23.389584248059	18.7045779764438	-0.668691236119086	5	4572570	4572680	111	-	123	212	145	129	226	155	294	201	197	302	349	126	"c(""AT5G14180.2"", ""AT5G14180.1"", ""AT5G14180.5"", ""AT5G14180.3"", ""AT5G14180.4"")"	AT5G14180:E009	AT5G14180	E009	7.08135254115358	0.0456439046377204	26.2045240828447	3.07102214875687e-07	0.0001618510393309	1.72655026180955	6.28044630963646	3.73487254249207	5	4572570	4572680	111	-	2	2	6	4	16	15	"c(""AT5G14180.2"", ""AT5G14180.1"", ""AT5G14180.5"", ""AT5G14180.3"", ""AT5G14180.4"")"
AT5G15270	E008	124.405326630247	0.0030308181434165	551.21040039461	6.86561395236625e-122	1.61079072946431e-117	8.06093251125199	20.9094454129307	2.79523089113927	5	4960734	4960847	114	+	25	41	26	20	32	23	196	221	175	275	286	94	AT5G15270.3	AT5G15270:E008	AT5G15270	E008	82.2320149252265	0.011201389772284	64.1586148119189	1.14794947186218e-15	2.60621131400224e-12	6.74351244364237	15.0662911906225	2.36375244186659	5	4960734	4960847	114	+	17	14	83	118	152	123	AT5G15270.3
AT5G16030	E006	216.219065377889	0.0050697286856368	94.9327768457457	1.9696147459248799e-22	1.1980509961212402e-19	18.1569119917732	25.2016875608873	0.982754668605637	5	5238680	5238682	3	+	116	192	168	128	151	212	304	207	212	389	421	134	AT5G16030.2	AT5G16030:E006	AT5G16030	E006	77.2284771171685	0.0027096155291233	24.5909020898269	7.08856140305191e-07	0.0003304872978901	9.12374247024771	13.1105978907343	1.06768665431396	5	5238680	5238682	3	+	21	26	81	84	119	154	AT5G16030.2
AT5G16280	E011	90.7394654866435	0.0062535255424551	28.3361643292227	1.0197301992602e-07	1.32704294904542e-05	12.651929339681	15.9371389011208	0.677422866506423	5	5326522	5326524	3	-	76	82	72	51	103	95	103	64	90	149	142	69	AT5G16280.1	AT5G16280:E011	AT5G16280	E011	32.3075811707652	0.0111249061654145	14.9121848511528	0.0001126331375277	0.0223344383037852	6.21356735152679	9.70786543333099	1.30105833132234	5	5326522	5326524	3	-	11	19	42	26	46	57	AT5G16280.1
AT5G16680+AT5G16660	E010	1939.45080796562	0.0004319852127446	67.2216287610615	2.426375362017e-16	9.267173917552941e-14	60.1797017625519	57.143948646199	-0.190241495705274	5	5467331	5468319	989	-	1944	2916	2283	2034	3062	2560	1722	1309	1452	2308	2311	810	"c(""AT5G16680.1"", ""AT5G16680.2"")"	AT5G16680+AT5G16660:E010	AT5G16680+AT5G16660	E010	554.805854463227	0.000729620472054	15.7137346987281	7.36871601203815e-05	0.0160322791766361	35.084986101144	32.5679040174951	-0.254970908423214	5	5467331	5468319	989	-	622	630	490	473	531	599	"c(""AT5G16680.1"", ""AT5G16680.2"")"
AT5G18620	E003	164.95146059714	0.0030650235140245	347.938874730011	1.19119419611532e-77	9.781610260820531e-74	13.3321148570901	24.3760565871034	1.79130512311544	5	6196327	6196335	9	-	67	109	100	68	96	108	255	179	218	420	320	80	AT5G18620.2	AT5G18620:E003	AT5G18620	E003	114.545428567201	0.0092933379974452	69.0215208355698	9.739483648712299e-17	2.5428493208968e-13	9.28167311499871	18.0173266541216	1.97185382537087	5	6196327	6196335	9	-	32	32	156	158	156	168	AT5G18620.2
AT5G19150	E001	2018.83102367599	0.0058236696293379	15.4068620258439	8.66729812533393e-05	0.0047863070131803	62.2854531967212	56.912712206982	-0.333682980414356	5	6423305	6423316	12	-	2012	2923	2758	2300	2579	2678	1985	1303	1591	1815	2497	927	AT5G19150.2	AT5G19150:E001	AT5G19150	E001	296.650130775558	0.011426527626601	13.5611837338431	0.0002309114239426	0.0384816344505004	21.4327985519123	26.9980426262679	0.730780931594075	5	6423305	6423316	12	-	179	214	284	285	375	501	AT5G19150.2
AT5G19320+AT5G19330	E002	1365.06886588053	0.0043983035655574	90.0622522306206	2.30783081825826e-21	1.2935824946900698e-18	56.2142116630935	45.3824621484244	-0.745569274564202	5	6505096	6506974	1879	-	1462	2214	2071	1682	2151	1990	1063	776	977	1686	1347	366	"c(""AT5G19320.1"", ""AT5G19320.2"")"	AT5G19320+AT5G19330:E002	AT5G19320+AT5G19330	E002	824.006435663972	0.0021158446188196	30.4468041505358	3.43148171261505e-08	2.39976996984184e-05	42.5817342267095	37.2126094350512	-0.488518985156825	5	6505096	6506974	1879	-	873	1036	708	734	768	841	"c(""AT5G19320.1"", ""AT5G19320.2"")"
AT5G19390	E024	82.1735421448831	0.00617953823686	233.856757829083	8.59562992425421e-53	3.81534457762194e-49	8.40620931057083	17.4910151754756	2.1426199777901	5	6537140	6537432	293	+	28	49	39	21	38	43	116	98	121	148	149	79	AT5G19390.4	AT5G19390:E024	AT5G19390	E024	76.554741407289	0.0390171103244249	26.3822329666718	2.80105199784771e-07	0.0001492484345465	7.47018263795971	15.5055967947959	2.15213347072198	5	6537140	6537432	293	+	29	16	63	144	98	121	AT5G19390.4
AT5G19500	E006	188.438301703503	0.0070344284831581	115.676276613566	5.59573428163298e-27	5.02185045104452e-24	17.3988228171526	19.615371333318	0.355884058507937	5	6580042	6580131	90	+	77	99	83	81	86	96	297	256	249	295	358	160	AT5G19500.1	AT5G19500:E006	AT5G19500	E006	218.810076429649	0.0021175293243227	18.3246000548986	1.86286070986653e-05	0.005128661791248	19.9233762300949	21.5926183259231	0.248879528901198	5	6580042	6580131	90	+	140	136	236	258	254	315	AT5G19500.1
AT5G19500	E007	147.627212468371	0.0059265355169994	131.011393200522	2.46189214012512e-30	2.6954764663802e-27	15.1064403441651	17.5272998296869	0.438419398512178	5	6580215	6580271	57	+	53	75	73	57	62	72	248	206	204	226	291	116	AT5G19500.1	AT5G19500:E007	AT5G19500	E007	189.318550915301	0.0028462250035353	17.0834054533707	3.57735253504018e-05	0.0089377899412936	18.3953353403459	20.2377741945959	0.292635059546047	5	6580215	6580271	57	+	117	116	199	241	217	267	AT5G19500.1
AT5G19500	E008	169.450323255844	0.0061946996609021	108.828450487113	1.7695719018222101e-25	1.34546450268549e-22	16.8746799444812	18.5717343290526	0.283754708541709	5	6580403	6580472	70	+	66	97	93	63	78	95	277	234	244	262	307	126	AT5G19500.1	AT5G19500:E008	AT5G19500	E008	198.766625208482	0.0016220502069226	21.0797773438444	4.40553022236881e-06	0.0015711743091481	18.9061806575519	20.6899418178855	0.277213615664528	5	6580403	6580472	70	+	118	129	230	236	212	292	AT5G19500.1
AT5G19500	E009	196.670111853285	0.0059273331068926	110.40666295855	7.98163594392923e-26	6.36330113758925e-23	18.3891590666011	19.9523056558195	0.242624726713274	5	6580558	6580659	102	+	88	109	100	74	97	118	349	275	256	323	355	133	AT5G19500.1	AT5G19500:E009	AT5G19500	E009	225.798203384969	0.0020076624103095	26.054876873671	3.31849559708606e-07	0.000172707299759	19.7173935287633	22.045471544023	0.345490826111883	5	6580558	6580659	102	+	134	136	269	280	232	330	AT5G19500.1
AT5G19500	E010	178.148604472716	0.005870317090444	109.674859534335	1.15456923165105e-25	9.11621221406326e-23	17.4237357642305	18.9704359683851	0.252187526280642	5	6580746	6580798	53	+	78	106	99	58	96	89	304	237	228	300	303	142	AT5G19500.1	AT5G19500:E010	AT5G19500	E010	239.406180338845	0.0010598006397268	24.2660558436484	8.39047344741916e-07	0.000379879897828	20.7753483268784	22.4536489527357	0.241645681864508	5	6580746	6580798	53	+	142	160	289	291	259	316	AT5G19500.1
AT5G19500	E011	244.871410821235	0.005241808298446	139.509851893635	3.40721157992731e-32	4.51268687253727e-29	20.2333405433226	22.247147019417	0.284069750105484	5	6580884	6581037	154	+	94	157	136	80	122	128	401	363	320	441	417	171	AT5G19500.1	AT5G19500:E011	AT5G19500	E011	511.23124147764	0.0020547781410239	26.2797819254855	2.9536463222216e-07	0.0001563157444826	29.4091905655778	31.4931573188145	0.227686402482149	5	6580884	6581037	154	+	324	326	619	641	563	625	AT5G19500.1
AT5G19500	E013	186.410179927738	0.0045549801211223	148.970569043192	2.9105418334029e-34	4.5524200607945205e-31	17.4981282896854	19.6357659248859	0.342138965699467	5	6581298	6581426	129	+	73	118	109	68	76	86	291	265	272	366	346	113	AT5G19500.1	AT5G19500:E013	AT5G19500	E013	385.101886381624	0.0010897626577182	20.619311794735	5.60280868828854e-06	0.0019332404992021	26.5492765422207	27.6180258580618	0.127711281085801	5	6581298	6581426	129	+	256	260	478	450	406	487	AT5G19500.1
AT5G19500	E014	9586.68337274876	0.0058459021574649	222.255073910894	2.91410772802156e-50	1.1129993962521801e-46	112.659267863465	89.1425579913619	-1.17117043289773	5	6581503	6581945	443	+	6763	10819	10028	8202	11482	9469	11134	8711	9396	14605	14292	4442	AT5G19500.1	AT5G19500:E014	AT5G19500	E014	5698.06455209174	0.0012298707051061	106.625210401288	5.37846215949954e-25	3.24056482388431e-21	78.8689043300528	71.474405848051	-0.515145204304941	5	6581503	6581945	443	+	4958	5647	5980	5652	5659	6561	AT5G19500.1
AT5G20490	E039	508.570833655606	0.0024600071892013	61.274460981377	4.96478840232465e-15	1.63402230238594e-12	35.751894842544	30.3522996150791	-0.514941220460177	5	6936002	6936145	144	-	616	791	584	580	737	659	324	307	364	643	663	219	"c(""AT5G20490.3"", ""AT5G20490.2"", ""AT5G20490.1"")"	AT5G20490:E039	AT5G20490	E039	80.7338293785353	0.0090471973753485	14.5670343382884	0.0001352602623151	0.0258085147529823	15.9562671723913	12.1829496067629	-0.804345377731799	5	6936002	6936145	144	-	91	81	51	59	82	135	"c(""AT5G20490.3"", ""AT5G20490.2"", ""AT5G20490.1"")"
AT5G20490	E042	637.224522477903	0.0037988978110612	36.138042470799	1.8382298085667702e-09	3.24968953628135e-07	39.2080549956957	34.0879219661382	-0.448297319512813	5	6937378	6937830	453	-	710	863	721	622	1009	969	385	368	503	858	834	294	AT5G20490.2	AT5G20490:E042	AT5G20490	E042	93.6249616612045	0.0080075018412848	15.5859490291591	7.88382778254108e-05	0.0168949027331139	17.0233743208748	13.131102205137	-0.77757775387354	5	6937378	6937830	453	-	102	95	73	56	99	153	AT5G20490.2
AT5G22300	E003	192.580669790448	0.0137312863855001	10.1994973941168	0.0014047893584058	0.0405723291589895	18.8139347113735	21.933165257704	0.457933798586867	5	7379825	7380727	903	+	129	173	114	102	218	146	234	200	174	376	411	107	AT5G22300.2	AT5G22300:E003	AT5G22300	E003	132.429019340141	0.0252325090726921	37.9226381504619	7.36061663692229e-10	7.20659573379469e-07	12.2306445524678	21.881967201419	1.75826386675341	5	7379825	7380727	903	+	75	96	145	207	96	188	AT5G22300.2
AT5G22450+AT5G22460	E026	69.2277033866469	0.0493221868018993	10.3113516439752	0.0013221441182649	0.0389485870548682	10.3943923212449	14.6590760659943	1.00490187084938	5	7444043	7444310	268	-	42	51	72	39	48	76	122	112	55	120	52	32	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"	AT5G22450+AT5G22460:E026	AT5G22450+AT5G22460	E026	92.4628500019761	0.0051354689354281	73.2509076549064	1.1417265632009601e-17	3.27399176532892e-14	9.13757607822916	16.5424338339122	1.75886417203928	5	7444043	7444310	268	-	35	31	125	116	111	152	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"
AT5G22450+AT5G22460	E027	45.7289524048584	0.0781328557664174	11.5293899235958	0.000685044913673	0.024188084708258	7.94312802598563	12.3384456471775	1.28155587509837	5	7444395	7444606	212	-	17	34	60	16	23	43	68	93	49	85	35	17	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"	AT5G22450+AT5G22460:E027	AT5G22450+AT5G22460	E027	59.2752057937466	0.0294063926987073	28.0717532548575	1.16899681430163e-07	7.09789492069683e-05	6.77199662930252	13.4683132583953	2.01689619152167	5	7444395	7444606	212	-	19	17	104	58	85	78	"c(""AT5G22460.1"", ""AT5G22460.3"", ""AT5G22460.2"")"
AT5G22875	E004	274.374545999413	0.0074005009582273	207.364714237738	5.16211152546005e-47	1.73017122459052e-43	17.0190504198305	29.1236098102962	1.61718433674533	5	7650711	7651265	555	+	116	157	147	70	143	150	392	321	307	575	607	229	AT5G22875.3	AT5G22875:E004	AT5G22875	E004	132.429042023094	0.0406563194561643	15.0839831599481	0.0001028321103172	0.0208768480513035	12.1814388455294	19.0201283971878	1.33749247254419	5	7650711	7651265	555	+	85	28	180	139	163	221	AT5G22875.3
AT5G23510	E013	78.0642299417024	0.012962443233581	43.8437646888227	3.5566242838017495e-11	7.914790235465171e-09	15.6913762337203	10.792638790607	-1.09553686053013	5	7928948	7929060	113	+	108	132	120	87	203	118	42	25	38	55	97	21	AT5G23510.1	AT5G23510:E013	AT5G23510	E013	37.5453338181849	0.0060851598951866	13.5731400471238	0.0002294452286236	0.0383188208468517	11.2175775650044	8.37078806608062	-0.858262493799323	5	7928948	7929060	113	+	57	61	29	24	20	33	AT5G23510.1
AT5G23700	E025	1070.46731092815	0.0211246046894278	17.0383482106931	3.66324637650233e-05	0.0023345839305616	50.7108094440173	41.6983464503388	-0.662143024383573	5	7996440	7997509	1070	+	966	1627	1240	998	1715	1377	1066	733	859	1198	1550	410	AT5G23700.2	AT5G23700:E025	AT5G23700	E025	379.283456197948	0.0110364842097023	18.2079239257217	1.98053124366003e-05	0.0054051250937601	31.1660346637593	26.1822790068793	-0.570868209195336	5	7996440	7997509	1070	+	379	431	330	316	379	469	AT5G23700.2
AT5G25570+AT5G25560	E033	127.290898421887	0.0145178539477937	58.682802658312	1.8525366978144e-14	5.7622311923381395e-12	20.3725034406578	13.4138381955844	-1.23417732772181	5	8902738	8902897	160	+	180	254	240	168	195	176	84	39	57	139	104	38	"c(""AT5G25570.2"", ""AT5G25570.1"", ""AT5G25570.3"")"	AT5G25570+AT5G25560:E033	AT5G25570+AT5G25560	E033	135.705848751467	0.0042415234657874	14.3277078070458	0.0001535875587061	0.0284370489242772	19.7023503227931	16.3015024167548	-0.576383340555111	5	8902738	8902897	160	+	142	166	115	129	106	164	"c(""AT5G25570.2"", ""AT5G25570.1"", ""AT5G25570.3"")"
AT5G25570+AT5G25560	E035	67.6911602485682	0.0159150111216487	65.2634509490883	6.5525410358698e-16	2.40209133795306e-13	15.4114704443065	9.30764069190857	-1.47328512846739	5	8902986	8903216	231	+	94	130	139	95	123	105	40	18	22	72	56	14	"c(""AT5G25570.2"", ""AT5G25570.1"", ""AT5G25570.3"")"	AT5G25570+AT5G25560:E035	AT5G25570+AT5G25560	E035	72.6915213113174	0.0085781251374913	18.2844161089841	1.90257239870667e-05	0.0052196457338388	15.5865224043027	11.4690571176816	-0.912213695934499	5	8902986	8903216	231	+	91	97	63	64	48	73	"c(""AT5G25570.2"", ""AT5G25570.1"", ""AT5G25570.3"")"
AT5G27730	E001	2252.13313091761	0.0037696774830662	11.5252798222878	0.0006865611582685	0.0242172062166599	60.3602268632841	64.0553978357494	0.223882536079614	5	9819256	9820187	932	+	1876	2900	2335	2289	3072	2279	2406	1753	2107	2464	3471	1113	"c(""AT5G27730.1"", ""AT5G27730.2"")"	AT5G27730:E001	AT5G27730	E001	938.873326376146	0.0018288525275858	42.6494401910782	6.54831666713874e-11	7.83058704229479e-08	37.5735274383639	42.9271644420429	0.484486165522185	5	9819256	9820187	932	+	710	700	1011	919	1032	1380	"c(""AT5G27730.1"", ""AT5G27730.2"")"
AT5G35210	E002	129.123754010241	0.0076603123442738	22.2267153249016	2.42279125925485e-06	0.0002264654832612	19.0963884747282	15.4039488623044	-0.6353729019031	5	13474508	13474591	84	-	185	189	157	133	194	157	114	78	95	154	143	46	AT5G35210.2	AT5G35210:E002	AT5G35210	E002	104.805630981639	0.0086268798368731	26.6254217591894	2.46972625530904e-07	0.00013480402695	19.063666686322	13.4072497123171	-1.06019435359352	5	13474508	13474591	84	-	118	177	83	79	78	93	AT5G35210.2
AT5G35330	E008	165.427400769138	0.0021781010329483	225.892468737019	4.6898732210483e-51	1.83387442580763e-47	23.2637301184724	15.1574580559975	-1.27364326128694	5	13525621	13525641	21	-	177	317	238	224	373	282	100	70	103	110	157	44	"c(""AT5G35330.3"", ""AT5G35330.2"", ""AT5G35330.4"")"	AT5G35330:E008	AT5G35330	E008	37.0158248388779	0.020199394641913	30.4373809072044	3.44819097384531e-08	2.40073783304362e-05	12.770161209353	7.07954884567798	-1.72965739981475	5	13525621	13525641	21	-	56	79	16	20	17	34	"c(""AT5G35330.3"", ""AT5G35330.2"", ""AT5G35330.4"")"
AT5G37850	E003	404.375401256258	0.0039766229210194	231.092288896555	3.44456982765863e-52	1.45053485111803e-48	34.6567383066427	22.4826471586022	-1.33183573785831	5	15065480	15065512	33	+	511	845	672	545	970	704	167	155	146	293	312	105	"c(""AT5G37850.4"", ""AT5G37850.2"")"	AT5G37850:E003	AT5G37850	E003	69.594192242313	0.0299799790517361	25.1906286319181	5.19339423990505e-07	0.0002566421433658	16.733573790235	9.47195247551367	-1.68833544388239	5	15065480	15065512	33	+	141	139	37	13	35	47	"c(""AT5G37850.4"", ""AT5G37850.2"")"
AT5G40380	E006	11.3445142797115	0.0298305962927368	12.3925625846761	0.0004310472869351	0.0169601720239408	3.88549799831469	5.84551088442117	1.18077162222396	5	16154327	16154358	32	+	8	8	6	4	6	7	22	16	5	20	21	9	AT5G40380.3	AT5G40380:E006	AT5G40380	E006	13.6080696782016	0.0153489040100714	13.6005082174075	0.0002261243009217	0.0378898355639523	2.6155491753147	5.7955338497282	2.30220096238212	5	16154327	16154358	32	+	2	2	22	24	13	20	AT5G40380.3
AT5G40810	E004	91.8350128041483	0.005870688074976	293.662049844764	7.91855147100179e-66	4.81659090809469e-62	8.13238992835804	18.3915780419569	2.38748150791924	5	16340260	16340588	329	+	29	38	26	16	40	38	147	141	134	208	171	67	AT5G40810.2	AT5G40810:E004	AT5G40810	E004	42.4199015663213	0.0187935963828007	20.0031589044665	7.73143361117154e-06	0.002492066950735	6.65139823438471	11.3305572130845	1.55752362133107	5	16340260	16340588	329	+	20	15	50	46	43	93	AT5G40810.2
AT5G41340	E005	148.447985932651	0.0116731804617861	140.451537593652	2.1206744522011002e-32	2.87836864986686e-29	12.515672369265	22.5216843318649	1.73744543288452	5	16539351	16539733	383	-	86	114	54	50	76	78	211	165	175	327	297	115	AT5G41340.2	AT5G41340:E005	AT5G41340	E005	95.0469140596321	0.0028601465894146	28.9416209332497	7.45927792553416e-08	4.8086864427604e-05	11.0710694210809	15.3075300927503	0.962096552114108	5	16539351	16539733	383	-	39	44	108	109	130	158	AT5G41340.2
AT5G42820	E005	3973.22274774852	0.0008755557593835	16.3724088208419	5.20372437142242e-05	0.0031419781653214	75.3226008798619	77.590758585036	0.124042339573553	5	17171705	17172787	1083	-	3483	5202	4527	3622	5388	4011	4088	3216	3947	4500	5555	1914	AT5G42820.1	AT5G42820:E005	AT5G42820	E005	1518.89197528948	0.0004735619400274	80.6081559244231	2.75221193152827e-19	1.00265000813434e-15	46.781473621609	50.7496054053716	0.322822086591412	5	17171705	17172787	1083	-	1201	1288	1643	1521	1594	2000	AT5G42820.1
AT5G44290	E006	3642.74116809556	0.0002741566304795	164.607743898383	1.11428956215015e-37	2.1785952782266997e-34	70.9449001042429	75.0115654296048	0.227098181514538	5	17840970	17841293	324	-	2329	3587	2717	2233	3831	3345	4418	3538	3822	5055	6818	2411	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.6"", ""AT5G44290.5"")"	AT5G44290:E006	AT5G44290	E006	1116.79654086541	0.0012875517784411	15.6187738975994	7.74814844714895e-05	0.0166725680019612	40.7950159716515	42.3915578778952	0.141528876126635	5	17840970	17841293	324	-	620	690	1272	1276	1314	1684	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.6"", ""AT5G44290.5"")"
AT5G44290	E008	2408.71771774049	0.0007026257866523	81.9782797238885	1.37590460135797e-19	6.72522513363758e-17	60.4946534956356	64.8020794455613	0.259973452467454	5	17841383	17841598	216	-	1476	2467	1825	1495	2399	2128	2884	2279	2676	3360	4594	1591	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"	AT5G44290:E008	AT5G44290	E008	755.527320714057	0.0004978781713999	38.4498411958423	5.61791528010284e-10	5.67779138360432e-07	33.8316233706207	36.5266064131667	0.265742289219027	5	17841383	17841598	216	-	390	438	867	838	926	1195	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"
AT5G44290	E009	2491.32378237878	0.0005565642314651	104.056890471797	1.96589430987839e-24	1.41606471184187e-21	61.1674420765023	65.6115097778308	0.266490582372931	5	17841676	17841903	228	-	1548	2545	1843	1580	2557	2052	3084	2441	2742	3318	4657	1671	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"	AT5G44290:E009	AT5G44290	E009	965.179497179285	0.0006610992542562	30.4842824823277	3.36582426883988e-08	2.36440853525697e-05	37.9494036548369	40.1829989123011	0.205689797253999	5	17841676	17841903	228	-	529	564	1119	1070	1148	1508	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"
AT5G44290	E011	1288.13728466082	0.0015656941600023	177.733038909992	1.51497994829746e-40	3.50434066012378e-37	54.7784683811033	44.8778986639459	-0.690124050033404	5	17842387	17842671	285	-	1140	1828	1362	1265	1812	1748	1156	959	1148	1335	1673	666	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"	AT5G44290:E011	AT5G44290	E011	286.462457448055	0.0089665145140544	16.2297891579074	5.61049229716211e-05	0.0129821985130729	28.2728879955293	21.9424445169498	-0.80759656378148	5	17842387	17842671	285	-	270	276	275	195	325	415	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"
AT5G44290	E012	2634.23273112729	0.0007850392585335	373.53843975544	3.1752349003511396e-83	3.2592198634654296e-79	71.7630412001114	60.4790316975434	-0.662489345056027	5	17842765	17843307	543	-	2507	3675	2724	2435	3894	3376	2526	2046	2248	2831	3629	1225	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"	AT5G44290:E012	AT5G44290	E012	495.984253863414	0.0168157900464119	15.4619145453143	8.41845629771198e-05	0.0177731538537625	36.627442604561	27.7436365521957	-0.936809782845508	5	17842765	17843307	543	-	485	517	415	315	636	665	"c(""AT5G44290.3"", ""AT5G44290.2"", ""AT5G44290.4"", ""AT5G44290.1"", ""AT5G44290.7"", ""AT5G44290.6"", ""AT5G44290.5"")"
