groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1	log2fold_fio1_Col_0	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1.1	fio1.5	log2fold_fio1.1_Col_0	log2fold_fio1.5_Col_0	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Sun_fio1.1_2.bam	countData.Sun_fio1.5_1.bam	countData.Sun_fio1.5_2.bam	transcripts_y
AT5G44530	E003	503.013875272589	0.0004076148058649	25.5408558568693	4.33113806771996e-07	9.02160638388489e-05	33.2761587940213	36.0900383217846	0.249010457717654	5	17938481	17938878	398	+	354	511	510	579	593	525	"c(""AT5G44530.2"", ""AT5G44530.3"", ""AT5G44530.1"")"	AT5G44530:E003	AT5G44530	E003	129.283421725081	0.0031874294814502	12.6322483225514	0.0018069333339458	0.0296021374441799	17.7674951108301	15.6842854153052	18.833159990527	-0.363882548375694	0.17033064885417	5	17938481	17938878	398	+	103	85	96	120	165	236	"c(""AT5G44530.2"", ""AT5G44530.3"", ""AT5G44530.1"")"
AT5G45472+AT5G45475+AT5G45469+AT5G45490	E024	2750.3576980427	0.0013865522161909	80.2083995766864	3.36931882620379e-19	3.06089656442052e-16	76.0831911164763	67.9336301483732	-0.412334072047207	5	18431064	18432128	1065	+	2588	3365	3873	2248	2380	1988	"c(""AT5G45490.1"", ""AT5G45490.2"")"	AT5G45472+AT5G45475+AT5G45469+AT5G45490:E024	AT5G45472+AT5G45475+AT5G45469+AT5G45490	E024	3199.96971200146	0.0003434185065688	11.4855115548405	0.003205921285249	0.0445356842058246	77.8514768812838	79.6821112758158	77.0899242747846	0.0830434361835497	-0.0349125772929941	5	18431064	18432128	1065	+	2838	2908	3181	3207	3386	3883	"c(""AT5G45490.1"", ""AT5G45490.2"")"
AT5G45780	E006	31.5071663737775	0.0081590720174355	13.1440998634429	0.0002884260455448	0.0215799467702219	7.43864990046387	10.2211062367302	0.920644056097536	5	18568458	18568531	74	-	10	30	20	42	55	42	"c(""AT5G45780.2"", ""AT5G45780.1"")"	AT5G45780:E006	AT5G45780	E006	39.735322864323	0.0036780661327789	12.0989596411972	0.0023590888367956	0.0359997084192164	8.21369523546593	11.193812063745	9.38612961053309	0.896555463501532	0.386196601945485	5	18568458	18568531	74	-	16	29	51	56	40	49	"c(""AT5G45780.2"", ""AT5G45780.1"")"
AT5G46410+AT5G46420	E002	102.733441122218	0.0033337876713389	138.619511642219	5.3346382835829e-32	1.03674305782086e-28	11.9329402882188	21.6313489818654	1.74124231272886	5	18825103	18825239	137	+	66	83	122	131	131	101	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E002	AT5G46410+AT5G46420	E002	70.5312780257564	0.0100444408733885	38.4210702719551	4.53910883515241e-09	6.56911820722066e-07	9.40352907443011	14.1327430880252	16.6422851163185	1.18199710796367	1.65810176567333	5	18825103	18825239	137	+	53	66	66	58	69	126	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E003	230.046720664864	0.0009729293504709	348.099233668463	1.09916167768521e-77	1.1250286158333999e-73	17.8233832686122	31.5802400166367	1.70228488800157	5	18825916	18826172	257	+	171	209	228	263	296	236	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E003	AT5G46410+AT5G46420	E003	179.033705023019	0.0106463623308547	46.8648921443778	6.65913736071903e-11	1.49131624227513e-08	14.9917048443123	22.8708875033264	25.7054067284701	1.23598451285765	1.58106907182463	5	18825916	18826172	257	+	143	161	168	161	166	309	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E005	84.9556157054936	0.0061009877635953	100.924782707862	9.55436025698964e-24	1.17350474420449e-20	10.6385635772627	19.8126878079468	1.81561863602429	5	18826296	18826417	122	+	66	77	70	90	120	93	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E005	AT5G46410+AT5G46420	E005	118.902840513135	0.0165111418358132	22.1103480158533	1.58051612808912e-05	0.0007367107981892	12.7733854642943	18.638350237096	20.3829568988368	1.10095309035926	1.36307644178434	5	18826296	18826417	122	+	107	113	104	113	96	201	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E006	110.836686145606	0.0042728578396453	133.871932245494	5.82758913506247e-31	1.06513066655493e-27	12.2390002627641	22.4801701902258	1.78151989144452	5	18826498	18826579	82	+	83	109	91	138	147	108	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E006	AT5G46410+AT5G46420	E006	112.342640211268	0.0074000935988062	28.6733887656459	5.93817156194983e-07	4.70289698829363e-05	12.9433787889455	17.9896871546698	19.172929829899	0.958967201929672	1.14531751408621	5	18826498	18826579	82	+	108	118	86	116	98	161	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E007	399.928892430268	0.0009715576121092	483.994122667278	2.88827750883223e-107	7.39062076551687e-103	23.5382783746277	40.6489533085071	1.65971132221703	5	18826658	18827152	495	+	293	391	389	458	469	435	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E007	AT5G46410+AT5G46420	E007	351.551942697758	0.0009710300760181	188.537112201562	1.14732450217465e-41	3.66680130376258e-38	22.0949232978507	32.2510811373323	33.3180293834604	1.12315229860371	1.2210950794867	5	18826658	18827152	495	+	322	345	308	360	367	432	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E008	337.665809335597	0.0007049815891559	488.194991625866	3.52016354926013e-108	1.08090141943582e-103	21.7174195414425	37.6738036995238	1.66140588330804	5	18827427	18827764	338	+	225	336	351	376	411	369	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E008	AT5G46410+AT5G46420	E008	273.355941712334	0.0029857091457398	96.4573228266998	1.1338575039585201e-21	1.03536038245394e-18	19.4289432587726	28.0463175893887	30.14725822429	1.08287744367431	1.29836689425341	5	18827427	18827764	338	+	264	249	258	242	309	338	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E009	244.46103248373	0.0016951931150661	247.431831346368	9.426163276225619e-56	5.56614941461123e-52	18.8188005105741	31.7619855430069	1.56012141044005	5	18827998	18828786	789	+	195	217	266	265	283	256	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E009	AT5G46410+AT5G46420	E009	348.808197410852	0.0026555256340007	116.039062301933	6.34508988207986e-26	7.913616735368651e-23	21.8406302780342	32.1830053403442	33.3388624245253	1.15085027598588	1.25702646762007	5	18827998	18828786	789	+	329	322	334	331	385	412	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E010	32.2980464753732	0.0055734180244554	32.6804890365898	1.08622111041329e-08	3.18258639468992e-06	7.13057815949642	11.4565242751091	1.37431998518855	5	18828787	18828890	104	+	26	35	35	31	42	27	AT5G46410.3	AT5G46410+AT5G46420:E010	AT5G46410+AT5G46420	E010	49.6226621312107	0.0160150823891886	25.3186338953534	3.17781422645592e-06	0.0001931441240981	8.04667063587436	14.2988846342042	11.007485304898	1.66698950404558	0.907318876731661	5	18828787	18828890	104	+	41	46	57	70	26	59	AT5G46410.3
AT5G46410+AT5G46420	E011	81.6536680631385	0.0152258009599514	45.0974945083547	1.8746509230133002e-11	8.270550465811251e-09	10.8495649295275	18.8647106134552	1.61433234369097	5	18828891	18829221	331	+	69	57	95	85	116	74	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E011	AT5G46410+AT5G46420	E011	72.8384566693483	0.0095361671432491	55.4089112839486	9.291969820005719e-13	2.83952972551354e-10	8.88623660274254	17.3175467477298	14.537714469037	1.93800273128896	1.42799786093975	5	18828891	18829221	331	+	57	49	83	104	54	94	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E015	526.626815051023	0.0007449178903538	28.847945436802	7.82889028902815e-08	1.94493450821115e-05	34.3967612368087	30.0669234353072	-0.409371649521958	5	18829625	18830191	567	+	581	825	972	253	249	215	AT5G46420.1	AT5G46410+AT5G46420:E015	AT5G46410+AT5G46420	E015	331.789469338627	0.0016967569456699	27.4594445824235	1.08957560449891e-06	7.90295201814464e-05	28.8024836282908	24.4452156911738	25.2142162152326	-0.486691506566705	-0.39511221799083	5	18829625	18830191	567	+	557	592	190	187	176	275	AT5G46420.1
AT5G46410+AT5G46420	E016	654.894457963305	0.0013020394705646	38.563022692223	5.301385570316201e-10	1.88844948169524e-07	38.2521828096403	32.4975260879804	-0.501250718720733	5	18830370	18830509	140	+	765	1030	1182	275	277	291	AT5G46420.1	AT5G46410+AT5G46420:E016	AT5G46410+AT5G46420	E016	296.218994184698	0.0009037350577193	34.4831503198342	3.25146473997635e-08	3.82217777701771e-06	27.2878620101262	23.274740791504	23.6518564460385	-0.4707225724241	-0.4233218023818	5	18830370	18830509	140	+	491	537	171	170	155	240	AT5G46420.1
AT5G46410+AT5G46420	E017	728.045751818082	0.0016070370716838	34.613433458645	4.021216719323921e-09	1.26253047631452e-06	40.1320920550158	34.2534592352073	-0.490076766239772	5	18830626	18830760	135	+	878	1124	1291	344	297	302	AT5G46420.1	AT5G46410+AT5G46420:E017	AT5G46410+AT5G46420	E017	239.289845607839	0.0008485326339295	26.9279812197478	1.42122609762953e-06	9.87877710616018e-05	24.4978913683605	21.2417780544268	21.2453458650303	-0.420126658951454	-0.41963328455953	5	18830626	18830760	135	+	378	446	144	139	132	185	AT5G46420.1
AT5G46410+AT5G46420	E018	468.053767307185	0.0005595255317195	37.0984291063362	1.12314166715517e-09	3.85762729660702e-07	32.6038424029494	27.9784403043232	-0.462743886347786	5	18830844	18830954	111	+	543	750	826	235	206	176	AT5G46420.1	AT5G46410+AT5G46420:E018	AT5G46410+AT5G46420	E018	232.53519649912	0.0058813872264723	13.2809361191479	0.0013064156203707	0.0233743870607187	24.3772936707468	20.8682232539351	20.2773112855591	-0.457651096086997	-0.541942366936733	5	18830844	18830954	111	+	360	457	127	146	146	140	AT5G46420.1
AT5G46410+AT5G46420	E019	1042.80280282508	0.0004803983066272	70.506827045024	4.58676409183832e-17	3.6487351866318e-14	47.2379275578465	40.8664720179193	-0.460256797076145	5	18831033	18831293	261	+	1166	1745	1822	487	482	410	AT5G46420.1	AT5G46410+AT5G46420:E019	AT5G46410+AT5G46420	E019	399.080895580635	0.0004450107623727	74.9248690660818	5.3736750852321405e-17	3.08746816526263e-14	31.8085199398763	27.0748691077159	26.1970695127364	-0.481006868492425	-0.578807431944989	5	18831033	18831293	261	+	661	751	228	237	224	262	AT5G46420.1
AT5G46410+AT5G46420	E020	1084.38531473031	0.0005607089178942	41.4287302666856	1.22247451916439e-10	4.9521507368683e-08	47.7659229967649	42.6943645376345	-0.358325659563828	5	18831395	18831594	200	+	1198	1755	1900	517	574	427	AT5G46420.1	AT5G46410+AT5G46420:E020	AT5G46410+AT5G46420	E020	586.259793124887	0.0005887861525684	53.9628438227775	1.91477324277861e-12	5.49042437535879e-10	37.5363822803911	33.2763820177713	32.6542172859687	-0.364941481560891	-0.421763713515707	5	18831395	18831594	200	+	935	1063	356	357	362	404	AT5G46420.1
AT5G46410+AT5G46420	E021	1301.26112356807	0.0004346724304841	65.9933489250211	4.524471919491201e-16	3.17188207214377e-13	51.9162245512999	45.8843541940067	-0.400511968876053	5	18831674	18831944	271	+	1462	2056	2338	614	657	508	AT5G46420.1	AT5G46410+AT5G46420:E021	AT5G46410+AT5G46420	E021	624.744884220676	0.0004082655557945	50.7604663651248	9.49521448594512e-12	2.46051161052516e-09	38.390117044512	34.7783328093362	33.9265641484023	-0.300289901912951	-0.375206487336754	5	18831674	18831944	271	+	989	1106	391	391	389	441	AT5G46420.1
AT5G46410+AT5G46420	E022	711.015835383989	0.0010851858676749	14.0280674841011	0.0001801021423553	0.0151181421081523	39.236285604685	35.8009269403108	-0.283870156399132	5	18832029	18832139	111	+	745	1183	1229	364	362	311	AT5G46420.1	AT5G46410+AT5G46420:E022	AT5G46410+AT5G46420	E022	381.35692420949	0.0009006323565801	35.1714467624597	2.3047157793859e-08	2.82520675196999e-06	30.5833338336242	27.1033958911298	26.3454693075045	-0.36013507890379	-0.444313856302111	5	18832029	18832139	111	+	630	671	236	230	238	253	AT5G46420.1
AT5G46410+AT5G46420	E023	1293.04145375491	0.0002679188344504	58.9249255588947	1.63804001747614e-14	9.74760790244617e-12	51.5574204929611	46.3322523393497	-0.34660211465402	5	18832223	18832414	192	+	1456	2097	2206	623	649	545	AT5G46420.1	AT5G46410+AT5G46420:E023	AT5G46410+AT5G46420	E023	491.233741914848	0.002200809509414	20.224777327328	4.05737738785274e-05	0.0015866072790235	34.3629579051067	30.5542295168591	30.3546309391241	-0.353215243953578	-0.372827620987071	5	18832223	18832414	192	+	817	841	286	311	320	336	AT5G46420.1
AT5G46410+AT5G46420	E024	1261.93636217537	0.000741861417487	53.408704359362	2.70893895399582e-13	1.46444858312316e-10	51.1767842181514	44.9980860194234	-0.41575569215941	5	18832546	18833060	515	+	1520	1975	2144	580	583	539	AT5G46420.1	AT5G46410+AT5G46420:E024	AT5G46410+AT5G46420	E024	613.469069759377	0.0003071792315793	44.5648802155782	2.10309658339881e-10	4.17065807438862e-08	37.9213797793497	34.3941534396534	34.199602233569	-0.296368562409619	-0.313504610619457	5	18832546	18833060	515	+	973	1068	391	373	366	479	AT5G46420.1
AT5G46510	E003	72.4733096892	0.0027969655893398	41.1117454719607	1.43769768080141e-10	5.69678871512997e-08	10.8005671092671	15.449425898432	1.04223735792343	5	18861001	18862123	1123	+	41	38	45	108	112	105	"c(""AT5G46510.2"", ""AT5G46510.1"")"	AT5G46510:E003	AT5G46510	E003	50.165768493285	0.0206024269440982	31.6080098701833	1.36901392219894e-07	1.33938105707175e-05	13.1248205305422	6.64496467918357	13.0566959188709	-1.97136838150787	-0.0151192035863392	5	18861001	18862123	1123	+	79	43	24	18	66	79	"c(""AT5G46510.2"", ""AT5G46510.1"")"
AT5G46510	E011	76.3218744524519	0.0037616667436068	22.1157569939971	2.56694082095966e-06	0.00043547229198	11.8674125985063	15.4149321771945	0.762056923666787	5	18866526	18866697	172	+	44	48	58	125	108	91	AT5G46510.2	AT5G46510:E011	AT5G46510	E011	54.7768382734874	0.0041850286497655	45.6926902870479	1.1966258282229002e-10	2.47732229155683e-08	7.69357296814405	13.6008181766821	11.4610966659366	1.65124021194885	1.1542304107778	5	18866526	18866697	172	+	17	25	83	94	44	68	AT5G46510.2
AT5G47040	E004	857.5714205064	0.0005810480394267	11.248118137876	0.0007970378344641	0.0450945809918014	44.8944943006311	42.3746666935614	-0.183212282136207	5	19094214	19094408	195	-	785	1119	1202	726	710	594	AT5G47040.1	AT5G47040:E004	AT5G47040	E004	859.352527608539	0.0004389884349643	12.850810492756	0.0016198766957357	0.0272985613958078	42.831740571211	45.696003578707	43.0718029952337	0.201286590834798	0.0173080732785689	5	19094214	19094408	195	-	708	765	930	952	868	965	AT5G47040.1
AT5G47690	E010	349.112617318104	0.0008493056420415	12.744574742492	0.000357043312911	0.025437057926328	27.9137655771853	30.5720296277549	0.274291984720149	5	19320512	19320657	146	+	216	362	381	403	403	381	"c(""AT5G47690.1"", ""AT5G47690.2"", ""AT5G47690.4"", ""AT5G47690.3"")"	AT5G47690:E010	AT5G47690	E010	128.999546016428	0.001436972658341	17.8170485477123	0.0001352312511027	0.0040933869981585	17.6113125503111	15.5048968231094	19.2375306128219	-0.371602772196619	0.258316065901131	5	19320512	19320657	146	+	132	153	72	97	154	184	"c(""AT5G47690.1"", ""AT5G47690.2"", ""AT5G47690.4"", ""AT5G47690.3"")"
AT5G48380	E003	301.794941125269	0.0009386558256728	16.285169629087	5.44887454949823e-05	0.005850109857234	25.6512312674383	28.4690948888357	0.312347247896154	5	19606748	19607147	400	-	262	348	358	297	288	262	AT5G48380.1	AT5G48380:E003	AT5G48380	E003	186.76042050537	0.0007621795556959	31.2112206947559	1.66943509640865e-07	1.5877331704877e-05	19.5274506902012	20.1486758006438	23.55992930215	0.0917909891738029	0.551724747582312	5	19606748	19607147	400	-	176	167	151	142	229	284	AT5G48380.1
AT5G48440+AT5G48450	E003	156.032661172699	0.0014115940435781	16.6346428850663	4.53157180050514e-05	0.0050488549966005	20.8547211520234	17.97191337045	-0.437813168132588	5	19630110	19630198	89	-	144	206	208	125	121	127	"c(""AT5G48440.1"", ""AT5G48440.3"", ""AT5G48440.2"")"	AT5G48440+AT5G48450:E003	AT5G48440+AT5G48450	E003	157.803689880669	0.0059364846127206	13.5100045160652	0.0011650372036246	0.0215096518545249	21.782374359302	17.1877764506316	19.3476500193037	-0.693932186857971	-0.347806769299517	5	19630110	19630198	89	-	202	154	135	127	164	168	"c(""AT5G48440.1"", ""AT5G48440.3"", ""AT5G48440.2"")"
AT5G48440+AT5G48450	E005	181.150596095501	0.001544657048121	15.7987714879115	7.04482356615633e-05	0.0072301806148419	22.3736359210548	19.4907879108321	-0.407231143008306	5	19630295	19630453	159	-	159	246	240	150	142	148	"c(""AT5G48440.1"", ""AT5G48440.3"", ""AT5G48440.2"")"	AT5G48440+AT5G48450:E005	AT5G48440+AT5G48450	E005	188.893271052893	0.0016413983915643	13.3627307919347	0.0012540645084274	0.0226837660629436	22.9546226631723	19.5452034363483	21.2019904563624	-0.472332097230242	-0.233650856362899	5	19630295	19630453	159	-	211	186	171	169	200	201	"c(""AT5G48440.1"", ""AT5G48440.3"", ""AT5G48440.2"")"
AT5G48440+AT5G48450	E019	81.7128760876321	0.0023377997825805	18.9629991247809	1.33278120504433e-05	0.001818861319204	12.785722056636	16.0331849176179	0.660219156074179	5	19633131	19633225	95	-	52	67	88	100	104	92	"c(""AT5G48450.2"", ""AT5G48450.1"")"	AT5G48440+AT5G48450:E019	AT5G48440+AT5G48450	E019	121.763547970407	0.0049009115853637	12.9686614681332	0.0015271825159296	0.0260802583812434	15.8941069775428	19.028862843444	15.6444291424007	0.525742498491113	-0.0461426899193196	5	19633131	19633225	95	-	110	78	165	157	99	118	"c(""AT5G48450.2"", ""AT5G48450.1"")"
AT5G48440+AT5G48450	E020	100.721055937297	0.0020153344345446	24.4467294001875	7.63930860386342e-07	0.0001480887689332	14.1681144158185	17.8485049842909	0.675326601060092	5	19633299	19633501	203	-	57	93	105	124	129	115	"c(""AT5G48450.2"", ""AT5G48450.1"")"	AT5G48440+AT5G48450:E020	AT5G48440+AT5G48450	E020	156.788736278246	0.001408768610966	30.6443742890031	2.21645374490674e-07	2.03359631095193e-05	17.7343995665121	21.7358076471348	17.6863692235007	0.596197788756166	-0.0079237872736381	5	19633299	19633501	203	-	128	107	219	203	134	144	"c(""AT5G48450.2"", ""AT5G48450.1"")"
AT5G48545+AT5G48543	E008	203.344133401884	0.0036569343164679	33.2252063429276	8.20796385634147e-09	2.47091900169432e-06	19.4238717769209	24.9671107601814	0.743175629535926	5	19677035	19677544	510	+	90	155	168	347	244	268	AT5G48545.2	AT5G48545+AT5G48543:E008	AT5G48545+AT5G48543	E008	187.921543725075	0.0016537612091788	53.1372631341174	2.89327636087895e-12	8.040687561902101e-10	17.7593379679193	20.7383571182353	24.5229101413825	0.45409396466648	0.947666745532143	5	19677035	19677544	510	+	130	113	177	195	259	281	AT5G48545.2
AT5G48545+AT5G48543	E010	76.515361266419	0.0071748904487805	42.599792663085	6.71665045338668e-11	2.83298720908917e-08	10.3901559234325	16.4376098026524	1.33598898142803	5	19677601	19677693	93	+	28	47	41	147	97	121	AT5G48545.3	AT5G48545+AT5G48543:E010	AT5G48545+AT5G48543	E010	60.6984598549395	0.028852894688595	15.0383275101845	0.0005425861110541	0.0120542117002362	8.32684109618276	13.835525266624	13.249838489693	1.4721614251941	1.34643540370113	5	19677601	19677693	93	+	23	30	79	85	48	111	AT5G48545.3
AT5G48880	E002	380.243894284581	0.0012862593308177	13.3767839409879	0.0002547581959423	0.0196943735262	28.6698977724215	31.7816826402945	0.311611323132846	5	19814402	19814575	174	-	237	317	346	526	524	399	"c(""AT5G48880.2"", ""AT5G48880.1"", ""AT5G48880.3"")"	AT5G48880:E002	AT5G48880	E002	444.44587238496	0.0005707342936243	44.0084230030515	2.77774494709053e-10	5.366785155584e-08	32.5645761947881	34.469998135274	29.4161570484367	0.171433613206503	-0.304645221234882	5	19814402	19814575	174	-	406	443	487	485	385	466	"c(""AT5G48880.2"", ""AT5G48880.1"", ""AT5G48880.3"")"
AT5G48880	E016	227.644662753904	0.0025612008854101	40.2729422136953	2.2084657458192003e-10	8.45550488667387e-08	26.4972345366081	20.8443490381232	-0.712780225854837	5	19816923	19817029	107	-	206	254	303	233	194	177	"c(""AT5G48880.2"", ""AT5G48880.4"", ""AT5G48880.3"")"	AT5G48880:E016	AT5G48880	E016	148.848657065102	0.0056402296263787	16.2371307393798	0.0002979558104038	0.0076003008065869	16.255748173363	18.7455341583567	21.3358058242684	0.416246932004212	0.795721547497077	5	19816923	19817029	107	-	95	110	136	142	170	274	"c(""AT5G48880.2"", ""AT5G48880.4"", ""AT5G48880.3"")"
AT5G48880	E017	188.512283581411	0.0008905285651162	26.288592698571	2.94020201495769e-07	6.42118371773049e-05	23.4491594381241	19.8274850310701	-0.496034224141272	5	19817030	19817121	92	-	154	213	227	190	185	170	"c(""AT5G48880.2"", ""AT5G48880.4"")"	AT5G48880:E017	AT5G48880	E017	90.8146262698062	0.0062469432611694	15.7771964683707	0.0003749948617134	0.0090818085265715	12.5166038698946	14.484399867214	17.0449064270609	0.424397350003956	0.898762084918883	5	19817030	19817121	92	-	56	65	92	73	109	172	"c(""AT5G48880.2"", ""AT5G48880.4"")"
AT5G49030+AT5G49040	E010	1527.85686445839	0.00027959853701	13.9947796905358	0.0001833188958033	0.0153418354628814	58.4563015031353	55.840739610977	-0.154257854998244	5	19877594	19877721	128	-	993	1404	1499	1846	1889	1745	"c(""AT5G49030.2"", ""AT5G49030.1"", ""AT5G49030.3"")"	AT5G49030+AT5G49040:E010	AT5G49030+AT5G49040	E010	711.922480945135	0.0008372045511591	14.6673177782281	0.0006531792989529	0.0138195499608564	38.9869815037743	42.3539499804538	39.31881691194	0.254718866233233	0.0259469700336847	5	19877594	19877721	128	-	615	658	743	827	624	835	"c(""AT5G49030.2"", ""AT5G49030.1"", ""AT5G49030.3"")"
