ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5129	"AT1G29560"	NA	chr1	+	10333169	10333748	10333169	10333361	10333430	10333748
5130	"AT3G09540"	NA	chr3	-	2929409	2929783	2929409	2929466	2929572	2929783
5131	"AT3G09540"	NA	chr3	-	2929409	2929783	2929409	2929478	2929572	2929783
5132	"AT3G09600"	NA	chr3	+	2946238	2946982	2946238	2946637	2946924	2946982
5133	"AT3G09600"	NA	chr3	+	2947923	2948296	2947923	2947983	2948155	2948296
5134	"AT3G09600"	NA	chr3	+	2947923	2948296	2947923	2947983	2948177	2948296
5135	"AT3G09600"	NA	chr3	+	2948155	2949014	2948155	2948296	2948569	2949014
5136	"AT4G12780"	NA	chr4	+	7513758	7515229	7513758	7513910	7513991	7515229
5137	"AT4G12780"	NA	chr4	+	7515766	7516188	7515766	7515832	7516098	7516188
5138	"AT4G12780"	NA	chr4	+	7515766	7516468	7515766	7516188	7516291	7516468
5139	"AT5G60142"	NA	chr5	-	24216516	24217313	24216516	24216608	24216694	24217313
5140	"AT5G60142"	NA	chr5	-	24216694	24217313	24216694	24216822	24216903	24217313
5141	"AT5G57240"	NA	chr5	+	23192871	23193589	23192871	23193223	23193432	23193589
5142	"AT5G57240"	NA	chr5	+	23194873	23195303	23194873	23194976	23195051	23195303
5143	"AT3G09800"	NA	chr3	-	3007346	3007765	3007346	3007494	3007605	3007765
5144	"AT3G09800"	NA	chr3	-	3007907	3008610	3007907	3007938	3008263	3008610
5145	"AT3G09800"	NA	chr3	-	3007907	3008610	3007907	3007938	3008347	3008610
5146	"AT3G09890"	NA	chr3	+	3033715	3033994	3033715	3033810	3033898	3033994
5147	"AT3G09970"	NA	chr3	+	3064907	3065577	3064907	3065087	3065166	3065577
5148	"AT3G10110"	NA	chr3	+	3116761	3117135	3116761	3116952	3117062	3117135
5149	"AT3G10110"	NA	chr3	+	3117062	3117671	3117062	3117135	3117292	3117671
5150	"AT2G30520"	NA	chr2	-	13004778	13005419	13004778	13005156	13005349	13005419
5151	"AT3G15430"	NA	chr3	+	5208558	5208960	5208558	5208818	5208924	5208960
5152	"AT3G15430"	NA	chr3	+	5208924	5209746	5208924	5208960	5209114	5209746
5153	"AT3G15430"	NA	chr3	+	5208924	5209746	5208924	5209029	5209114	5209746
5154	"AT3G10230"	NA	chr3	-	3164074	3166038	3164074	3165768	3165982	3166038
5155	"AT1G18620"	NA	chr1	+	6409654	6410854	6409654	6410059	6410340	6410854
5156	"AT1G18620"	NA	chr1	+	6409654	6410854	6409654	6410059	6410557	6410854
5157	"AT1G18620"	NA	chr1	+	6410557	6410854	6410557	6410690	6410769	6410854
5158	"AT1G16800"	NA	chr1	-	5751990	5752569	5751990	5752180	5752390	5752569
5159	"AT3G10390"	NA	chr3	+	3232028	3232531	3232028	3232222	3232295	3232531
5160	"AT1G33720"	NA	chr1	-	12220857	12222172	12220857	12221574	12221649	12222172
5161	"AT1G33720"	NA	chr1	-	12222406	12224108	12222406	12223202	12223586	12224108
5162	"AT5G05930"	NA	chr5	-	1780771	1781151	1780771	1780844	1781089	1781151
5163	"AT5G05930"	NA	chr5	-	1782268	1782742	1782268	1782393	1782485	1782742
5164	"AT3G22650"	NA	chr3	+	8014808	8015960	8014808	8015385	8015418	8015960
5165	"AT3G10450"	NA	chr3	+	3252102	3252555	3252102	3252148	3252239	3252555
5166	"AT1G20720"	NA	chr1	-	7186247	7187121	7186247	7186432	7186714	7187121
5167	"AT3G10490"	NA	chr3	+	3268010	3268997	3268010	3268294	3268719	3268997
5168	"AT3G10500"	NA	chr3	+	3271975	3272514	3271975	3272253	3272331	3272514
5169	"AT3G10580"	NA	chr3	-	3307050	3307638	3307050	3307160	3307253	3307638
5170	"AT3G26570"	NA	chr3	+	9756006	9757168	9756006	9756336	9756413	9757168
5171	"AT4G34140"	NA	chr4	+	16350461	16351542	16350461	16351030	16351294	16351542
5172	"AT4G34140"	NA	chr4	+	16351769	16352085	16351769	16351888	16352001	16352085
5173	"AT4G34140"	NA	chr4	+	16351769	16352617	16351769	16352079	16352341	16352617
5174	"AT4G34140"	NA	chr4	+	16351769	16352617	16351769	16352085	16352341	16352617
5175	"AT4G34140"	NA	chr4	+	16353266	16353832	16353266	16353359	16353607	16353832
5176	"AT4G34140"	NA	chr4	+	16353266	16353832	16353266	16353359	16353610	16353832
5177	"AT3G11000"	NA	chr3	+	3447567	3447944	3447567	3447771	3447873	3447944
5178	"AT3G55070"	NA	chr3	+	20410159	20410622	20410159	20410293	20410435	20410622
5179	"AT3G28690"	NA	chr3	+	10754807	10756235	10754807	10755619	10755909	10756235
5180	"AT3G11290"	NA	chr3	-	3537010	3537904	3537010	3537304	3537695	3537904
5181	"AT1G79790"	NA	chr1	-	30017371	30017632	30017371	30017442	30017517	30017632
5182	"AT1G79790"	NA	chr1	-	30017371	30017764	30017371	30017632	30017712	30017764
5183	"AT3G11470"	NA	chr3	-	3610146	3610557	3610146	3610340	3610427	3610557
5184	"AT3G11470"	NA	chr3	-	3610146	3610809	3610146	3610557	3610704	3610809
5185	"AT3G11530"	NA	chr3	-	3629063	3629904	3629063	3629188	3629852	3629904
5186	"AT5G24155"	NA	chr5	-	8179702	8180660	8179702	8180167	8180548	8180660
5187	"AT5G24155"	NA	chr5	-	8179702	8180660	8179702	8180231	8180548	8180660
5188	"AT3G11620"	NA	chr3	-	3669318	3669889	3669318	3669694	3669784	3669889
5189	"AT3G11620"	NA	chr3	-	3669784	3670110	3669784	3669889	3670059	3670110
5190	"AT3G11620"	NA	chr3	-	3671500	3671774	3671500	3671574	3671663	3671774
5191	"AT5G03820"	NA	chr5	-	1017007	1017514	1017007	1017254	1017338	1017514
5192	"AT3G11745"	NA	chr3	-	3714128	3714334	3714128	3714172	3714253	3714334
5193	"AT2G04852"	NA	chr2	-	1705147	1706465	1705147	1705618	1705715	1706465
5194	"AT2G04852"	NA	chr2	-	1705715	1706465	1705715	1705798	1706419	1706465
5195	"AT3G11820"	NA	chr3	-	3730294	3731251	3730294	3730848	3730965	3731251
5196	"AT3G11850"	NA	chr3	-	3739736	3741251	3739736	3741117	3741190	3741251
5197	"AT3G12020"	NA	chr3	+	3832920	3833256	3832920	3832971	3833208	3833256
5198	"AT3G12250"	NA	chr3	+	3905685	3906150	3905685	3905901	3906076	3906150
5199	"AT3G12250"	NA	chr3	+	3906243	3906692	3906243	3906416	3906620	3906692
5200	"AT3G12250"	NA	chr3	+	3906243	3906692	3906243	3906525	3906620	3906692
5201	"AT4G10400"	NA	chr4	-	6446890	6448022	6446890	6447748	6447831	6448022
5202	"AT3G12550"	NA	chr3	+	3980737	3981395	3980737	3980944	3981141	3981395
5203	"AT3G12550"	NA	chr3	+	3980737	3981395	3980737	3980947	3981141	3981395
5204	"AT3G12620"	NA	chr3	-	4010668	4011675	4010668	4011100	4011188	4011675
5205	"AT5G01175"	NA	chr5	+	60207	61214	60207	60437	60916	61214
5206	"AT3G12915"	NA	chr3	+	4112833	4113026	4112833	4112836	4112938	4113026
5207	"AT4G19680"	NA	chr4	+	10704078	10704838	10704078	10704228	10704315	10704838
5208	"AT3G12990"	NA	chr3	+	4157293	4157653	4157293	4157374	4157464	4157653
5209	"AT3G13000"	NA	chr3	-	4160809	4161096	4160809	4160876	4160960	4161096
5210	"AT3G13080"	NA	chr3	-	4195769	4196520	4195769	4196128	4196216	4196520
5211	"AT3G13080"	NA	chr3	-	4196616	4196922	4196616	4196633	4196708	4196922
5212	"AT3G13080"	NA	chr3	-	4197028	4197818	4197028	4197538	4197653	4197818
5213	"AT3G13100"	NA	chr3	-	4211806	4214530	4211806	4213603	4214506	4214530
5214	"AT3G25620"	NA	chr3	-	9316073	9317709	9316073	9317318	9317539	9317709
5215	"AT3G13225"	NA	chr3	-	4261870	4262534	4261870	4261995	4262447	4262534
5216	"AT3G13580"	NA	chr3	+	4433152	4433422	4433152	4433175	4433262	4433422
5217	"AT3G13580"	NA	chr3	+	4433152	4433988	4433152	4433175	4433336	4433988
5218	"AT3G13580"	NA	chr3	+	4433152	4433596	4433152	4433422	4433518	4433596
5219	"AT3G13580"	NA	chr3	+	4433152	4433988	4433152	4433175	4433518	4433988
5220	"AT3G13580"	NA	chr3	+	4433152	4433988	4433152	4433342	4433806	4433988
5221	"AT3G13580"	NA	chr3	+	4433152	4433988	4433152	4433596	4433806	4433988
5222	"AT5G61190"	NA	chr5	+	24615264	24616589	24615264	24615723	24616023	24616589
5223	"AT5G61190"	NA	chr5	+	24618353	24618979	24618353	24618420	24618652	24618979
5224	"AT5G61190"	NA	chr5	+	24618353	24618979	24618353	24618441	24618652	24618979
5225	"AT5G61190"	NA	chr5	+	24618353	24618979	24618353	24618573	24618652	24618979
5226	"AT5G61190"	NA	chr5	+	24618353	24619550	24618353	24618979	24619131	24619550
5227	"AT5G61190"	NA	chr5	+	24618652	24619550	24618652	24618979	24619176	24619550
5228	"AT5G61190"	NA	chr5	+	24619131	24620053	24619131	24619550	24619663	24620053
5229	"AT3G13740"	NA	chr3	+	4504989	4505543	4504989	4505079	4505243	4505543
5230	"AT3G13740"	NA	chr3	+	4504989	4505543	4504989	4505079	4505440	4505543
5231	"AT3G13740"	NA	chr3	+	4505243	4505543	4505243	4505296	4505440	4505543
5232	"AT3G13740"	NA	chr3	+	4505440	4505795	4505440	4505543	4505647	4505795
5233	"AT3G13740"	NA	chr3	+	4505647	4506320	4505647	4505795	4505914	4506320
5234	"AT1G32380"	NA	chr1	+	11681733	11682753	11681733	11682176	11682588	11682753
5235	"AT3G13730"	NA	chr3	-	4497892	4498761	4497892	4498414	4498639	4498761
5236	"AT3G13882"	NA	chr3	+	4574520	4574876	4574520	4574622	4574680	4574876
5237	"AT3G14080"	NA	chr3	+	4667307	4667777	4667307	4667491	4667601	4667777
5238	"AT3G14130"	NA	chr3	-	4687203	4687411	4687203	4687281	4687364	4687411
5239	"AT3G14130"	NA	chr3	-	4687504	4687856	4687504	4687629	4687712	4687856
5240	"AT3G14150"	NA	chr3	-	4692025	4692457	4692025	4692103	4692200	4692457
5241	"AT3G14150"	NA	chr3	-	4692200	4692457	4692200	4692247	4692332	4692457
5242	"AT3G14150"	NA	chr3	-	4692539	4693133	4692539	4692688	4692926	4693133
5243	"AT5G49015"	NA	chr5	+	19869067	19869918	19869067	19869369	19869602	19869918
5244	"AT3G14205"	NA	chr3	-	4719070	4720061	4719070	4719293	4719895	4720061
5245	"AT3G13445"	NA	chr3	+	4381486	4381768	4381486	4381588	4381694	4381768
5246	"AT3G14350"	NA	chr3	-	4784036	4784308	4784036	4784106	4784190	4784308
5247	"AT4G08590"	NA	chr4	-	5464321	5464554	5464321	5464424	5464489	5464554
5248	"AT4G08590"	NA	chr4	-	5464489	5464733	5464489	5464554	5464633	5464733
5249	"AT3G14830"	NA	chr3	+	4982911	4983955	4982911	4983174	4983298	4983955
5250	"AT3G14980"	NA	chr3	-	5039811	5040666	5039811	5040400	5040464	5040666
5251	"AT3G14980"	NA	chr3	-	5040869	5041250	5040869	5040969	5041163	5041250
5252	"AT3G14980"	NA	chr3	-	5042543	5044874	5042543	5044516	5044651	5044874
5253	"AT3G01040"	NA	chr3	+	10506	11097	10506	10828	10927	11097
5254	"AT3G15354"	NA	chr3	-	5169759	5170336	5169759	5170071	5170189	5170336
5255	"AT3G15354"	NA	chr3	-	5169759	5170336	5169759	5170071	5170213	5170336
5256	"AT1G76970"	NA	chr1	-	28924570	28924900	28924570	28924649	28924744	28924900
5257	"AT1G76970"	NA	chr1	-	28924744	28925423	28924744	28924900	28924986	28925423
5258	"AT1G76970"	NA	chr1	-	28924744	28925423	28924744	28924900	28925205	28925423
5259	"AT3G15660"	NA	chr3	-	5309311	5309624	5309311	5309449	5309526	5309624
5260	"AT3G15840"	NA	chr3	-	5357965	5358252	5357965	5358050	5358143	5358252
5261	"AT3G16030"	NA	chr3	+	5441658	5442173	5441658	5441869	5441935	5442173
5262	"AT3G16030"	NA	chr3	+	5441658	5442406	5441658	5442173	5442252	5442406
5263	"AT3G16030"	NA	chr3	+	5441658	5442406	5441658	5442173	5442269	5442406
5264	"AT3G16230"	NA	chr3	+	5502602	5502867	5502602	5502693	5502799	5502867
5265	"AT3G16230"	NA	chr3	+	5502602	5503031	5502602	5502867	5502990	5503031
5266	"AT3G16260"	NA	chr3	+	5509343	5509960	5509343	5509792	5509870	5509960
5267	"AT3G16260"	NA	chr3	+	5510037	5510228	5510037	5510082	5510173	5510228
5268	"AT2G17970"	NA	chr2	-	7818817	7819583	7818817	7819425	7819511	7819583
5269	"AT2G17970"	NA	chr2	-	7818893	7819999	7818893	7819583	7819688	7819999
5270	"AT2G17970"	NA	chr2	-	7820264	7820985	7820264	7820858	7820931	7820985
5271	"AT2G17970"	NA	chr2	-	7820264	7821381	7820264	7820858	7821125	7821381
5272	"AT2G17970"	NA	chr2	-	7820264	7821381	7820264	7820985	7821125	7821381
5273	"AT3G16560"	NA	chr3	-	5635595	5636532	5635595	5636178	5636267	5636532
5274	"AT3G54000"	NA	chr3	+	19997540	19997984	19997540	19997805	19997894	19997984
5275	"AT1G11170"	NA	chr1	+	3740928	3741642	3740928	3741043	3741524	3741642
5276	"AT1G11170"	NA	chr1	+	3743793	3744010	3743793	3743886	3743983	3744010
5277	"AT1G11170"	NA	chr1	+	3743983	3744148	3743983	3744010	3744112	3744148
5278	"AT4G28020"	NA	chr4	-	13934937	13935479	13934937	13935059	13935161	13935479
5279	"AT3G16700"	NA	chr3	+	5688438	5688889	5688438	5688491	5688826	5688889
5280	"AT3G16700"	NA	chr3	+	5689215	5689448	5689215	5689266	5689330	5689448
5281	"AT3G59210"	NA	chr3	+	21889475	21890877	21889475	21889695	21889780	21890877
5282	"AT3G59210"	NA	chr3	+	21889475	21890877	21889475	21889695	21889909	21890877
5283	"AT5G51700"	NA	chr5	-	21002321	21003286	21002321	21002324	21003035	21003286
5284	"AT1G71200"	NA	chr1	-	26835199	26836936	26835199	26836065	26836612	26836936
5285	"AT1G71200"	NA	chr1	-	26836612	26837991	26836612	26836936	26837020	26837991
5286	"AT1G71200"	NA	chr1	-	26837020	26837991	26837020	26837235	26837766	26837991
5287	"AT3G16940"	NA	chr3	+	5784127	5785853	5784127	5785378	5785559	5785853
5288	"AT1G12520"	NA	chr1	-	4268142	4268447	4268142	4268277	4268374	4268447
5289	"AT1G12520"	NA	chr1	-	4268374	4268555	4268374	4268447	4268528	4268555
5290	"AT3G19520"	NA	chr3	+	6773715	6774538	6773715	6773802	6773906	6774538
5291	"AT3G46440"	NA	chr3	-	17091533	17092065	17091533	17091635	17091724	17092065
5292	"AT3G17310"	NA	chr3	-	5912956	5913345	5912956	5913038	5913148	5913345
5293	"AT3G17470"	NA	chr3	+	5980432	5981727	5980432	5981365	5981436	5981727
5294	"AT5G66670"	NA	chr5	-	26612845	26613348	26612845	26613028	26613111	26613348
5295	"AT3G17668"	NA	chr3	+	6040067	6040633	6040067	6040122	6040203	6040633
5296	"AT3G23050"	NA	chr3	+	8195563	8196210	8195563	8195817	8196074	8196210
5297	"AT1G79070"	NA	chr1	-	29744270	29745043	29744270	29744580	29744946	29745043
5298	"AT3G18040"	NA	chr3	+	6174872	6175903	6174872	6175371	6175494	6175903
5299	"AT3G18070"	NA	chr3	+	6189403	6189754	6189403	6189506	6189573	6189754
5300	"AT1G07745"	NA	chr1	-	2400947	2401258	2400947	2401103	2401187	2401258
5301	"AT1G07745"	NA	chr1	-	2402378	2402915	2402378	2402458	2402754	2402915
5302	"AT2G25670"	NA	chr2	-	10930298	10931090	10930298	10930719	10930827	10931090
5303	"AT3G18090"	NA	chr3	+	6198842	6200424	6198842	6199150	6199702	6200424
5304	"AT3G18160"	NA	chr3	+	6221082	6221526	6221082	6221244	6221335	6221526
5305	"AT5G48690"	NA	chr5	-	19747025	19747745	19747025	19747590	19747661	19747745
5306	"AT1G32370"	NA	chr1	+	11677832	11678692	11677832	11677923	11678057	11678692
5307	"AT5G24450"	NA	chr5	+	8352782	8353303	8352782	8352822	8352954	8353303
5308	"AT3G18535"	NA	chr3	-	6376451	6377625	6376451	6376695	6376943	6377625
5309	"AT3G18535"	NA	chr3	-	6376451	6377625	6376451	6376709	6376943	6377625
5310	"AT3G18550"	NA	chr3	+	6384734	6385815	6384734	6385186	6385523	6385815
5311	"AT3G13430"	NA	chr3	+	4367191	4369029	4367191	4367425	4367724	4369029
5312	"AT3G19000"	NA	chr3	-	6553439	6554364	6553439	6553922	6554036	6554364
5313	"AT3G19010"	NA	chr3	-	6556196	6556999	6556196	6556566	6556671	6556999
5314	"AT3G19010"	NA	chr3	-	6556671	6556999	6556671	6556867	6556957	6556999
5315	"AT3G19180"	NA	chr3	+	6635731	6636782	6635731	6636484	6636591	6636782
5316	"AT5G37170"	NA	chr5	+	14712733	14713763	14712733	14713290	14713450	14713763
5317	"AT3G60720"	NA	chr3	+	22441770	22443481	22441770	22442761	22443373	22443481
5318	"AT3G19330"	NA	chr3	+	6699622	6700673	6699622	6700222	6700318	6700673
5319	"AT4G12020"	NA	chr4	+	7208343	7208563	7208343	7208416	7208515	7208563
5320	"AT4G12020"	NA	chr4	+	7208343	7209032	7208343	7208416	7208915	7209032
5321	"AT4G12020"	NA	chr4	+	7208343	7209032	7208343	7208563	7208915	7209032
5322	"AT4G12020"	NA	chr4	+	7208515	7209032	7208515	7208734	7208915	7209032
5323	"AT3G52180"	NA	chr3	-	19350286	19350708	19350286	19350346	19350612	19350708
5324	"AT3G52180"	NA	chr3	-	19350286	19350708	19350286	19350538	19350612	19350708
5325	"AT4G13345"	NA	chr4	+	7768705	7768937	7768705	7768775	7768865	7768937
5326	"AT4G13345"	NA	chr4	+	7769022	7769302	7769022	7769156	7769228	7769302
5327	"AT4G13345"	NA	chr4	+	7769228	7769763	7769228	7769302	7769376	7769763
5328	"AT1G04750"	NA	chr1	-	1332588	1333160	1332588	1332730	1332848	1333160
5329	"AT1G04750"	NA	chr1	-	1332848	1333260	1332848	1333160	1333236	1333260
5330	"AT1G20920"	NA	chr1	+	7285239	7289943	7285239	7288843	7288999	7289943
5331	"AT1G20920"	NA	chr1	+	7285239	7289943	7285239	7288843	7289385	7289943
5332	"AT1G20920"	NA	chr1	+	7288999	7289943	7288999	7289014	7289385	7289943
5333	"AT1G20920"	NA	chr1	+	7288999	7289943	7288999	7289309	7289385	7289943
5334	"AT3G19900"	NA	chr3	-	6923060	6923511	6923060	6923195	6923454	6923511
5335	"AT3G19920"	NA	chr3	-	6931276	6931825	6931276	6931460	6931583	6931825
5336	"AT3G20010"	NA	chr3	+	6971562	6972839	6971562	6972239	6972767	6972839
5337	"AT3G20010"	NA	chr3	+	6971562	6972991	6971562	6972839	6972913	6972991
5338	"AT3G20010"	NA	chr3	+	6975170	6976069	6975170	6975734	6975859	6976069
5339	"AT3G20020"	NA	chr3	-	6983704	6984292	6983704	6984097	6984173	6984292
5340	"AT3G20150"	NA	chr3	+	7035507	7036919	7035507	7036233	7036316	7036919
5341	"AT3G20250"	NA	chr3	-	7060699	7061976	7060699	7061400	7061508	7061976
5342	"AT3G20280"	NA	chr3	+	7071192	7071867	7071192	7071301	7071448	7071867
5343	"AT3G20370"	NA	chr3	+	7105370	7105930	7105370	7105604	7105698	7105930
5344	"AT3G20640"	NA	chr3	-	7211057	7211290	7211057	7211108	7211224	7211290
5345	"AT3G20810"	NA	chr3	+	7277307	7277844	7277307	7277451	7277600	7277844
5346	"AT3G20810"	NA	chr3	+	7277307	7277844	7277307	7277451	7277751	7277844
5347	"AT1G22880"	NA	chr1	+	8095448	8096549	8095448	8095964	8096045	8096549
5348	"AT4G03365"	NA	chr4	+	16321843	16322341	16321843	16321986	16322122	16322341
5349	"AT3G21215"	NA	chr3	-	7442509	7443155	7442509	7442975	7443072	7443155
5350	"AT3G21230"	NA	chr3	-	7448039	7448544	7448039	7448350	7448441	7448544
5351	"AT3G21230"	NA	chr3	-	7448441	7448837	7448441	7448544	7448623	7448837
5352	"AT3G21230"	NA	chr3	-	7448623	7449126	7448623	7448837	7448930	7449126
5353	"AT3G21250"	NA	chr3	-	7461000	7462952	7461000	7461603	7461692	7462952
5354	"AT3G21310"	NA	chr3	+	7498372	7500323	7498372	7498606	7498811	7500323
5355	"AT1G34630"	NA	chr1	+	12685675	12686158	12685675	12685816	12685894	12686158
5356	"AT1G34630"	NA	chr1	+	12685675	12686158	12685675	12685816	12685930	12686158
5357	"AT3G21600"	NA	chr3	-	7607219	7607682	7607219	7607386	7607560	7607682
5358	"AT5G24040"	NA	chr5	-	8126536	8127346	8126536	8127011	8127082	8127346
5359	"AT4G27270"	NA	chr4	-	13662801	13663371	13662801	13662895	13663220	13663371
5360	"AT4G27270"	NA	chr4	-	13662801	13663371	13662801	13662931	13663220	13663371
5361	"AT3G26700"	NA	chr3	+	9809581	9810819	9809581	9809892	9810589	9810819
5362	"AT3G26700"	NA	chr3	+	9809581	9810819	9809581	9810425	9810589	9810819
5363	"AT3G47420"	NA	chr3	-	17474334	17475274	17474334	17474884	17475057	17475274
5364	"AT3G44340"	NA	chr3	-	16020046	16020326	16020046	16020071	16020200	16020326
5365	"AT3G44340"	NA	chr3	-	16020046	16020326	16020046	16020101	16020200	16020326
5366	"AT3G22190"	NA	chr3	-	7833428	7834135	7833428	7833556	7833722	7834135
5367	"AT3G22190"	NA	chr3	-	7833428	7834135	7833428	7833556	7833784	7834135
5368	"AT3G22220"	NA	chr3	-	7840551	7842874	7840551	7842359	7842598	7842874
5369	"AT3G22220"	NA	chr3	-	7840551	7842874	7840551	7842376	7842598	7842874
5370	"AT3G22260"	NA	chr3	+	7870835	7871134	7870835	7870930	7871034	7871134
5371	"AT3G11230"	NA	chr3	+	3517967	3518477	3517967	3518023	3518108	3518477
5372	"AT5G13200"	NA	chr5	+	4207513	4208289	4207513	4207788	4207878	4208289
5373	"AT3G22420"	NA	chr3	+	7947338	7947813	7947338	7947559	7947655	7947813
5374	"AT3G22420"	NA	chr3	+	7947890	7949110	7947890	7948263	7948344	7949110
5375	"AT2G19940"	NA	chr2	+	8615541	8616117	8615541	8615668	8615767	8616117
5376	"AT3G22690"	NA	chr3	-	8021228	8021540	8021228	8021394	8021490	8021540
5377	"AT4G24500"	NA	chr4	+	12658721	12659044	12658721	12658904	12658991	12659044
5378	"AT5G09660"	NA	chr5	-	2993809	2994067	2993809	2993904	2993977	2994067
5379	"AT3G23210"	NA	chr3	-	8284280	8285081	8284280	8284685	8284856	8285081
5380	"AT5G04460"	NA	chr5	+	1262713	1263308	1262713	1263023	1263142	1263308
5381	"AT3G23370"	NA	chr3	+	8357805	8359545	8357805	8357899	8358218	8359545
5382	"AT3G23370"	NA	chr3	+	8357805	8359545	8357805	8358109	8358218	8359545
5383	"AT3G23370"	NA	chr3	+	8358218	8359743	8358218	8359545	8359665	8359743
5384	"AT1G52100"	NA	chr1	-	19384925	19385602	19384925	19385140	19385232	19385602
5385	"AT1G52100"	NA	chr1	-	19384925	19385602	19384925	19385140	19385479	19385602
5386	"AT3G23400"	NA	chr3	-	8376443	8377067	8376443	8376850	8376940	8377067
5387	"AT3G23400"	NA	chr3	-	8376443	8377792	8376443	8377067	8377555	8377792
5388	"AT1G18640"	NA	chr1	-	6416732	6417021	6416732	6416786	6416871	6417021
5389	"AT3G23490"	NA	chr3	-	8422648	8423291	8422648	8423018	8423202	8423291
5390	"AT3G23560"	NA	chr3	-	8454544	8454976	8454544	8454663	8454737	8454976
5391	"AT3G23633"	NA	chr3	-	8496439	8497281	8496439	8496859	8497000	8497281
5392	"AT3G23710"	NA	chr3	+	8535625	8535854	8535625	8535685	8535773	8535854
5393	"AT2G21590"	NA	chr2	+	9238364	9239098	9238364	9238761	9239032	9239098
5394	"AT2G21590"	NA	chr2	+	9238364	9239098	9238364	9238931	9239032	9239098
5395	"AT4G31170"	NA	chr4	-	15155047	15155742	15155047	15155118	15155409	15155742
5396	"AT4G31170"	NA	chr4	-	15155047	15155742	15155047	15155118	15155466	15155742
5397	"AT5G23810"	NA	chr5	+	8029245	8029698	8029245	8029466	8029564	8029698
5398	"AT5G23810"	NA	chr5	+	8029245	8030048	8029245	8029698	8029820	8030048
5399	"AT3G24740"	NA	chr3	+	9031846	9033475	9031846	9032064	9032376	9033475
5400	"AT3G24740"	NA	chr3	+	9031846	9033844	9031846	9033475	9033553	9033844
5401	"AT3G24840"	NA	chr3	+	9066600	9067307	9066600	9067045	9067253	9067307
5402	"AT3G24840"	NA	chr3	+	9070202	9070661	9070202	9070335	9070438	9070661
