	SRR14214600	SRR14214601
AT5G03040.3	32.799422	34.105492
AT5G03050.1	1.091903	1.620266
AT5G03050.2	5.983109	6.566958
AT5G03060.1	0.282819	0.16071
AT5G03070.1	7.011576	7.558589
AT5G03080.1	21.924131	21.58231
AT5G03090.1	1.895403	2.711199
AT5G03100.1	3.279859	3.183593
AT5G03100.2	0	0
AT5G03110.1	3.359309	2.828433
AT5G03120.1	11.046975	10.874775
AT5G03120.2	0.665367	0.891811
AT5G03130.1	1.114498	0.648686
AT5G03140.1	5.107522	6.382474
AT5G03150.1	6.973236	6.341638
AT5G03160.1	19.586937	20.84148
AT5G03170.1	9.880808	12.514811
AT5G03180.1	0.929186	0
AT5G03180.2	4.19127	3.304433
AT5G03180.3	0	0
AT5G03180.4	0.148246	0.602633
AT5G03180.5	0.914684	1.222869
AT5G03190.1	7.948124	8.993243
AT5G03190.2	0.741729	0.190908
AT5G03200.1	16.321572	18.027406
AT5G03204.1	0	0
AT5G03210.1	1.022507	1.346845
AT5G03210.2	0	0
AT5G03220.1	14.32743	16.38132
AT5G03230.1	29.64179	29.18818
AT5G03240.1	650.535784	650.097427
AT5G03240.2	6.855979	9.359704
AT5G03240.3	0.133616	0
AT5G03250.1	1.58023	1.272243
AT5G03250.2	0	0
AT5G03260.1	8.330088	8.092221
AT5G03270.1	0.366092	0.207872
AT5G03270.2	0	0
AT5G03280.1	27.649591	27.82085
AT5G03290.1	103.083209	106.188797
AT5G03300.1	79.135076	82.777478
AT5G03300.2	0.095617	0.53534
AT5G03300.3	0.265941	0.541543
AT5G03310.1	0	0
AT5G03320.1	18.563906	16.3655
AT5G03320.2	0	0.546587
AT5G03330.1	7.051827	8.943817
AT5G03330.2	1.296119	1.454563
AT5G03330.3	0.510216	0.946515
AT5G03330.4	0	0
AT5G03340.1	13.537471	14.108135
AT5G03345.1	75.063407	79.257014
AT5G03345.2	1.467562	1.037399
AT5G03350.1	8.293349	8.661065
AT5G03355.1	2.734422	2.649817
AT5G03360.1	0.020215	0
AT5G03370.1	11.02234	10.329847
AT5G03380.1	44.78143	44.957418
AT5G03380.2	38.456553	43.814632
AT5G03390.1	2.9031	3.022683
AT5G03400.1	0	0
AT5G03406.1	5.501543	4.94049
AT5G03415.1	12.775678	12.53245
AT5G03415.2	0	0
AT5G03420.1	28.988626	27.22824
AT5G03430.1	43.243588	45.330527
AT5G03435.1	0.245503	0.103475
AT5G03435.2	0	0
AT5G03440.1	6.420374	4.495657
AT5G03440.2	5.426827	5.828403
AT5G03440.3	0	0.142367
AT5G03450.1	7.28276	8.714234
AT5G03455.1	89.090975	91.257133
AT5G03455.2	0.085311	0
AT5G03460.1	157.418526	151.848238
AT5G03470.1	15.301229	16.598371
AT5G03480.1	0	0
AT5G03490.1	11.61018	11.717317
AT5G03495.1	1.933905	2.900334
AT5G03500.1	7.319443	6.909865
AT5G03500.2	0.983701	2.628517
AT5G03500.3	0	0
AT5G03500.4	2.143706	0
AT5G03500.5	1.711609	2.515015
AT5G03500.6	0	0.406302
AT5G03500.7	0	1.621686
AT5G03510.1	3.72031	3.233957
AT5G03520.1	68.368569	73.602236
AT5G03520.2	0	0
AT5G03530.1	10.268111	12.032496
AT5G03530.2	7.074532	2.062284
AT5G03540.1	37.350073	43.882515
AT5G03540.2	1.786311	0.347999
AT5G03540.3	0	0
AT5G03545.1	37.392857	35.848815
AT5G03550.1	1.538575	0.934468
AT5G03553.1	5.75683	1.107629
AT5G03555.1	8.285746	7.943769
AT5G03560.1	15.381366	13.393947
AT5G03560.2	0.377261	0.513304
AT5G03560.3	0.303898	0
AT5G03560.4	3.667046	3.876349
AT5G03570.1	2.67773	3.46932
AT5G03570.2	1.659818	0
AT5G03570.3	0.302604	0.319239
AT5G03570.4	0	1.099463
AT5G03580.1	0	0
AT5G03590.1	0	0
AT5G03590.2	0	0
AT5G03590.3	0	0.101899
AT5G03600.1	0	0
AT5G03600.2	0	0
AT5G03610.1	29.964387	31.706722
AT5G03620.1	0	0.078476
AT5G03620.2	0.051512	0.07092
AT5G03630.1	136.637237	143.301244
AT5G03640.1	0.175469	0
AT5G03640.2	0.458522	0.698721
AT5G03650.1	40.055685	41.160758
AT5G03660.1	86.340943	84.62197
AT5G03660.2	0	0
AT5G03660.3	0.059019	0.554953
AT5G03670.1	2.623883	3.094575
AT5G03670.2	0	0
AT5G03680.1	1.234679	1.543396
AT5G03690.1	0.284677	1.698673
AT5G03690.2	7.051122	6.257957
AT5G03690.3	0.351666	0.114137
AT5G03690.4	0.44273	0.745331
AT5G03700.1	11.274705	11.871964
AT5G03710.1	0	0
AT5G03720.1	0.273958	0
AT5G03720.2	2.287351	2.144104
AT5G03730.1	21.00203	20.871689
AT5G03730.2	14.660615	15.920215
AT5G03740.1	49.944171	48.356454
AT5G03750.1	0	0
AT5G03760.1	13.90035	14.238047
AT5G03770.1	1.780509	2.1137
AT5G03770.2	0	0.935728
AT5G03770.3	0.128703	0.169431
AT5G03780.1	4.156968	4.557364
AT5G03780.2	0	0
AT5G03780.3	0.427544	0.551999
AT5G03790.1	1.954708	1.57585
AT5G03790.2	0	0.085093
AT5G03795.1	0.337982	0.640853
AT5G03800.1	4.903559	5.371772
AT5G03810.1	0	0
AT5G03820.1	0	0
AT5G03820.2	0	0
AT5G03830.1	6.776927	6.556918
AT5G03830.2	0.166936	0.656691
AT5G03830.3	0	0
AT5G03840.1	1.030306	1.239799
AT5G03850.1	306.663163	300.789625
AT5G03860.1	0.292906	1.420773
AT5G03860.2	2.063289	0
AT5G03870.1	6.372932	6.111959
AT5G03880.1	232.691682	222.976911
AT5G03885.1	1.153906	0.805094
AT5G03890.1	0.640183	1.211309
AT5G03900.1	3.782403	2.875374
AT5G03900.2	52.620193	51.285527
AT5G03905.1	37.271781	37.2943
AT5G03905.2	4.244334	6.945249
AT5G03910.1	28.86139	31.205194
AT5G03920.1	0.155914	0.147005
AT5G03930.1	0	0
AT5G03940.1	150.245835	156.216705
AT5G03944.1	0	0
AT5G03960.1	0	0.19879
AT5G03960.2	0.263335	2.233529
AT5G03960.3	1.492535	0
AT5G03970.1	7.211766	4.228239
AT5G03970.2	0	2.126982
AT5G03980.1	0	0
AT5G03990.1	5.60637	4.876469
AT5G03990.2	0	0
AT5G03995.1	1.717201	2.685059
AT5G04000.1	1.605967	2.949572
AT5G04000.2	0.349882	0
AT5G04010.1	0.078179	0.073969
AT5G04020.1	0.797359	1.930803
AT5G04020.2	3.083378	2.137997
AT5G04030.1	0	0
AT5G04040.1	11.084742	12.501719
AT5G04040.2	12.498535	10.950748
AT5G04045.1	0	0
AT5G04047.1	0	0
AT5G04050.1	2.62145	2.131506
AT5G04050.2	0	0
AT5G04060.1	7.554723	8.183717
AT5G04070.1	3.007324	4.12081
AT5G04080.1	37.385876	34.340307
AT5G04080.2	0.306775	0
AT5G04080.3	0.214775	0.898977
AT5G04090.1	1.884255	0.840647
AT5G04090.2	15.538572	13.236448
AT5G04090.3	0.168682	0
AT5G04090.4	0.703479	1.507284
AT5G04090.5	0.852705	0.958834
AT5G04090.6	0.505749	1.070774
AT5G04090.7	0	0
AT5G04110.1	5.69862	4.276505
AT5G04110.2	0.903988	1.762413
AT5G04110.3	0.414709	0.435792
AT5G04110.4	0	0.091937
AT5G04120.1	0.069934	0.066193
AT5G04130.1	21.822648	20.018205
AT5G04130.2	0.44603	1.049451
AT5G04130.3	0	0
AT5G04140.1	122.149577	127.332852
AT5G04140.2	160.209613	159.299329
AT5G04150.1	38.069484	36.134048
AT5G04150.2	0.917257	0.548266
AT5G04160.1	15.943777	15.060561
AT5G04170.1	49.945118	52.874324
AT5G04180.1	0.065119	0.061649
AT5G04190.1	1.046864	1.139264
AT5G04200.1	5.786023	4.958242
AT5G04210.1	0.172706	0
AT5G04220.1	5.046859	4.705537
AT5G04220.2	3.186927	2.711063
AT5G04220.3	0	0
AT5G04230.1	11.031345	12.38872
AT5G04230.2	0	0.209231
AT5G04238.1	0	0
AT5G04240.1	6.17309	7.289211
AT5G04250.1	3.579763	4.400087
AT5G04250.2	2.310353	1.596293
AT5G04260.1	56.277074	56.945619
AT5G04267.1	0	0
AT5G04270.1	9.595128	7.728091
AT5G04280.1	35.393708	31.988623
AT5G04280.2	2.348388	2.159844
AT5G04280.3	1.821616	2.214683
AT5G04280.4	0.249879	1.250726
AT5G04280.5	0	0
AT5G04290.1	0	0
AT5G04290.2	11.740865	10.865603
AT5G04310.1	0	0
AT5G04310.2	4.292595	4.373609
AT5G04310.3	0.080659	0.247478
AT5G04320.1	0.394617	0
AT5G04320.2	8.897074	10.194454
AT5G04320.3	0.16433	0
AT5G04320.4	2.019979	0.734776
AT5G04320.5	0	0
AT5G04330.1	1.609717	1.907388
AT5G04340.1	29.643431	30.468404
AT5G04347.1	0	0
AT5G04347.2	0	0
AT5G04350.1	0	0
AT5G04360.1	7.880309	4.661286
AT5G04360.2	16.179039	18.253881
AT5G04370.1	0	0
AT5G04370.2	0.163439	0
AT5G04370.3	0	0.126909
AT5G04380.1	0	0
AT5G04380.2	0	0
AT5G04380.3	0	0
AT5G04390.1	0.599314	0.833103
AT5G04395.1	0	0
AT5G04400.1	0.119949	0
AT5G04410.1	35.470773	34.906385
AT5G04420.1	22.187708	24.846132
AT5G04420.2	3.787482	0
AT5G04420.3	3.282909	2.584676
AT5G04430.1	132.340779	134.890366
AT5G04430.2	66.919295	65.152493
AT5G04440.1	51.289982	53.672534
AT5G04440.2	0.61396	0.840686
AT5G04460.1	0	2.387781
AT5G04460.2	0	0
AT5G04460.3	2.259704	0
AT5G04460.4	0	0.157555
AT5G04460.5	1.392313	1.247215
AT5G04460.6	8.048726	6.606039
AT5G04470.1	32.172894	27.866607
AT5G04475.1	0	0
AT5G04480.1	7.42655	7.824343
AT5G04480.2	0	0
AT5G04490.1	24.855734	25.612583
AT5G04490.2	1.775801	1.732418
AT5G04500.1	0.069537	0
AT5G04510.1	20.235494	19.866539
AT5G04510.2	0	0
AT5G04510.3	2.675047	2.729408
AT5G04520.1	9.421257	9.123303
AT5G04530.1	30.226316	32.524335
AT5G04540.1	16.13641	15.98827
AT5G04550.1	30.530814	29.427683
AT5G04550.2	0.085134	0.512056
AT5G04560.1	0	0
AT5G04560.2	7.506383	8.494223
AT5G04560.3	2.15032	1.04705
AT5G04590.1	112.497821	117.219435
AT5G04600.1	31.988234	30.963966
AT5G04610.1	0	0
AT5G04620.1	0	0
AT5G04620.2	16.085049	14.979674
AT5G04620.3	1.834403	1.625814
AT5G04630.1	0.355161	0.149612
AT5G04640.1	0	0
AT5G04660.1	0	0.064454
AT5G04670.1	3.964075	4.018103
AT5G04670.2	4.745013	4.746592
AT5G04680.1	0	0
AT5G04680.2	0.08299	0
AT5G04680.3	0	0
AT5G04680.4	1.123901	0.873314
AT5G04690.1	0	0
AT5G04690.2	0	0.723498
AT5G04690.3	0.550626	0
AT5G04700.1	1.071864	0.669471
AT5G04700.2	0	0.08983
AT5G04710.1	35.435538	36.611363
AT5G04720.1	20.883767	21.970372
AT5G04730.1	0.062642	0.207883
AT5G04740.1	61.587978	63.718096
AT5G04740.2	7.780371	7.32673
AT5G04750.1	192.25672	205.439737
AT5G04750.2	5.174719	1.17544
AT5G04760.1	29.573955	31.371319
AT5G04770.1	2.64117	2.925219
AT5G04770.2	0.358713	0.342658
AT5G04770.3	2.906836	3.947602
AT5G04780.1	3.281466	2.825352
AT5G04790.1	2.782789	0
AT5G04800.1	215.830702	207.710837
AT5G04800.2	81.935855	77.519334
AT5G04800.3	0	0
AT5G04800.4	0.472203	0
AT5G04810.1	50.120863	52.413482
AT5G04810.2	1.953525	2.007925
AT5G04820.1	14.017359	12.557298
AT5G04830.1	19.498895	22.683883
AT5G04830.2	56.819808	63.241851
AT5G04840.1	3.808341	3.318516
AT5G04840.2	0	0
AT5G04850.1	37.836336	37.049088
AT5G04850.2	0	0
AT5G04853.1	0	0
AT5G04860.1	4.580044	4.712095
AT5G04860.2	1.713568	2.165849
AT5G04870.1	22.5697	22.642928
AT5G04885.1	12.111366	8.095171
AT5G04885.2	3.986235	7.424574
AT5G04885.3	0	0
AT5G04890.1	6.464407	6.429181
AT5G04895.1	2.912807	3.090692
AT5G04900.1	29.250058	27.709632
AT5G04910.1	27.35807	23.789707
AT5G04920.1	34.518149	33.51989
AT5G04930.1	13.096982	13.895995
AT5G04933.1	0	0
AT5G04937.1	0	0
AT5G04940.1	0.097978	0.105579
AT5G04940.2	8.129119	8.395116
AT5G04950.1	114.007648	121.055765
AT5G04960.1	5.900108	5.104263
AT5G04970.1	2.761286	2.674095
AT5G04980.1	0.466013	0.148642
AT5G04980.2	0.719257	0.888911
AT5G04980.3	0.890933	1.627401
AT5G04980.4	0	0.757917
AT5G04990.1	22.577301	23.97424
AT5G05000.1	36.917096	28.844045
AT5G05000.2	2.002726	11.334618
AT5G05000.3	2.07532	2.538292
AT5G05010.1	82.170284	89.479565
AT5G05010.2	0	1.957425
AT5G05020.1	0.283292	0.178557
AT5G05030.1	0	0
AT5G05040.1	0	0
AT5G05050.1	0	0
AT5G05060.1	43.446477	46.616401
AT5G05070.1	0	0
AT5G05080.1	60.653277	56.72614
AT5G05080.2	3.512137	8.698772
AT5G05080.3	1.111918	0.796665
AT5G05080.4	0.892393	0.191931
AT5G05085.1	0.13112	0.467358
AT5G05090.1	6.271788	5.105743
AT5G05100.1	41.53966	45.739782
AT5G05110.1	28.560949	28.456909
AT5G05113.1	0	0
AT5G05120.1	0	0
AT5G05130.1	2.3733	1.739623
AT5G05140.1	13.828143	15.589308
AT5G05150.1	0	0.107879
AT5G05160.1	6.904397	6.442846
AT5G05170.1	92.976698	91.959992
AT5G05180.1	4.254956	7.654439
AT5G05180.2	1.325864	0.516176
AT5G05180.3	1.088255	0
AT5G05190.1	3.358275	2.9657
AT5G05200.1	120.668634	116.49979
AT5G05210.1	29.180517	30.736405
AT5G05210.2	0	0
AT5G05220.1	0.334149	0.420903
AT5G05230.1	17.456775	18.460882
AT5G05240.1	3.277493	4.431854
AT5G05240.2	1.489409	0
AT5G05250.1	74.75724	75.075718
AT5G05260.1	0.040601	0
AT5G05260.2	0	0
AT5G05270.1	25.607865	23.399713
AT5G05270.2	18.201316	20.597558
AT5G05280.1	0	0
AT5G05285.1	0	0
AT5G05290.1	0.372233	0.070449
AT5G05300.1	2.188068	1.849218
AT5G05310.1	0	0
AT5G05310.2	2.78407	3.818623
AT5G05310.3	0	0
AT5G05310.4	3.182504	2.796758
AT5G05310.5	0	0
AT5G05310.6	0.269551	0.75184
AT5G05310.7	0.494232	0.349647
AT5G05310.8	0.093916	0
AT5G05310.9	2.458464	0.867274
AT5G05320.1	4.246303	3.936007
AT5G05330.1	3.694458	3.736439
AT5G05330.2	0	0.199257
AT5G05330.3	0	0
AT5G05340.1	0.714318	1.509255
AT5G05350.1	0.515374	0.705927
AT5G05360.1	29.189649	29.576749
AT5G05360.2	4.181774	3.169998
AT5G05365.1	4.692757	4.20167
AT5G05370.1	351.900023	342.142923
AT5G05380.1	0	0
AT5G05380.2	0	0
AT5G05380.3	0	0
AT5G05380.4	5.124921	5.395268
AT5G05390.1	0.038157	0.072336
AT5G05400.1	0.762681	0.506624
AT5G05400.2	0	1.03775
AT5G05400.3	0.306012	0
AT5G05410.1	10.844405	9.902416
AT5G05410.2	0	0
AT5G05420.1	1.100648	0.60433
AT5G05430.1	0	0
AT5G05430.2	1.891397	1.783192
AT5G05430.3	0	0
AT5G05440.1	71.018666	70.526721
AT5G05450.1	16.99988	17.289695
AT5G05460.1	4.624743	5.684794
AT5G05470.1	23.905045	24.419469
AT5G05480.1	8.317853	9.013382
AT5G05490.1	0	0.464362
AT5G05490.2	0.862014	0.303267
AT5G05500.1	13.791028	15.079079
AT5G05510.1	2.955551	2.110477
AT5G05520.1	25.249216	24.780416
AT5G05530.1	0.210957	0.299021
AT5G05540.1	15.446824	13.526494
AT5G05540.2	1.67618	2.182707
AT5G05550.1	5.078931	4.886953
AT5G05550.2	3.409521	3.381657
AT5G05550.3	6.750692	7.050381
AT5G05560.1	0	0
AT5G05560.2	1.430004	1.136718
AT5G05560.3	4.27349	4.315876
AT5G05570.1	0	0
AT5G05570.2	8.608127	8.787419
AT5G05580.1	56.731199	57.01189
AT5G05580.2	0.611209	1.105571
AT5G05590.1	11.303379	10.287397
AT5G05590.2	0.164464	0.503506
AT5G05590.3	0	0
AT5G05590.4	0	0
AT5G05598.1	0	0
AT5G05600.1	10.758867	10.780453
AT5G05600.2	0.421799	0.87321
AT5G05610.1	17.396012	20.808594
AT5G05610.2	27.914971	27.049018
AT5G05620.1	12.452126	13.461657
AT5G05630.1	1.83435	1.964053
AT5G05635.1	0	0
AT5G05640.1	1.91736	2.25594
AT5G05650.1	0	0
AT5G05653.1	0	0
AT5G05657.1	0	0
AT5G05660.1	16.369129	16.760044
AT5G05670.1	15.236633	16.34615
AT5G05670.2	5.876578	5.071104
AT5G05675.1	0	0
AT5G05680.1	7.675171	7.616665
AT5G05690.1	97.253573	98.512557
AT5G05690.2	0.290279	0
AT5G05690.3	0	0
AT5G05700.1	15.003482	14.402207
AT5G05700.2	0.724007	0.104455
AT5G05710.1	29.742735	27.147343
AT5G05720.1	0	0
AT5G05730.1	29.964158	32.295256
AT5G05730.2	0.441195	0
AT5G05735.1	0	2.560371
AT5G05740.1	4.447509	4.279172
AT5G05740.2	59.834332	53.136661
AT5G05740.3	23.929665	29.99336
AT5G05750.1	21.547375	21.222832
AT5G05760.1	9.433707	11.477297
AT5G05770.1	0	0.307162
AT5G05780.1	66.797016	65.640143
AT5G05780.2	0	0
AT5G05790.1	2.092919	3.641067
AT5G05790.2	2.256669	1.078432
AT5G05800.1	9.109345	6.874662
AT5G05800.2	4.121753	3.259999
AT5G05800.3	2.179618	3.079631
AT5G05800.4	0	0
AT5G05800.5	1.968595	1.625602
AT5G05810.1	1.62571	1.505148
AT5G05820.1	12.656553	13.912096
AT5G05830.1	14.457385	16.583837
AT5G05840.1	0.624984	0.407261
AT5G05850.1	5.742487	5.412423
AT5G05860.1	13.97531	16.566157
AT5G05870.1	8.418514	9.846241
AT5G05880.1	4.351999	4.730267
AT5G05890.1	13.212353	13.281448
AT5G05900.1	0.374097	0.47272
AT5G05910.1	0	0
AT5G05920.1	10.941235	10.441673
AT5G05920.2	0	0.432724
AT5G05920.3	0	0
AT5G05930.1	8.159826	7.318817
AT5G05930.2	0.076012	0
AT5G05930.3	1.008457	1.807899
AT5G05930.4	1.877457	2.109536
AT5G05930.5	0.093835	0.182087
AT5G05930.6	8.533763	10.934929
AT5G05930.7	1.165942	0.913829
AT5G05940.1	3.500285	3.828141
AT5G05940.2	0.097787	0.203126
AT5G05950.1	16.541945	17.685318
AT5G05960.1	18.808413	20.100491
AT5G05965.1	1.04523	0.592651
AT5G05970.1	4.372671	4.143655
AT5G05970.2	1.753324	2.329146
AT5G05980.1	16.685133	17.371059
AT5G05980.2	3.448071	3.330609
AT5G05987.1	18.034154	14.953143
AT5G05990.1	19.946565	15.515972
AT5G06000.1	6.623064	6.204565
AT5G06010.1	0.350972	0
AT5G06020.1	0	0
AT5G06030.1	0	0
AT5G06040.1	0	0
AT5G06043.1	0	0
AT5G06050.1	11.064061	10.366357
AT5G06060.1	85.638886	87.918722
AT5G06070.1	0.221058	0.069732
AT5G06080.1	0.388948	0.122382
AT5G06090.1	0.355475	0.876159
AT5G06100.1	0	0
AT5G06100.2	5.279859	6.454431
AT5G06100.3	4.318864	4.018146
AT5G06100.4	1.433963	0
AT5G06100.5	0	0.248145
AT5G06110.1	26.137428	24.768313
AT5G06110.2	0	0.591611
AT5G06120.1	0	0
AT5G06120.10	1.197222	1.595186
AT5G06120.2	4.306753	3.583474
AT5G06120.3	0	0
AT5G06120.4	3.803466	2.209693
AT5G06120.5	1.821113	1.32914
AT5G06120.6	0	0
AT5G06120.7	0	0
AT5G06120.8	0.203709	0.436074
AT5G06120.9	0.814362	2.882205
AT5G06130.1	3.762625	2.059962
AT5G06130.2	63.959438	69.167165
AT5G06140.1	51.196493	50.209849
AT5G06150.1	23.952912	26.357161
AT5G06150.2	0.136177	1.027636
AT5G06160.1	25.645366	25.281633
AT5G06170.1	0	0
AT5G06180.1	1.047034	1.767021
AT5G06180.2	3.381192	2.322101
AT5G06180.3	0	0
AT5G06180.4	3.146502	3.682561
AT5G06190.1	10.76142	9.886634
AT5G06190.2	0	0
AT5G06200.1	3.558692	4.298826
AT5G06210.1	45.284832	46.934476
AT5G06220.1	10.010292	11.469611
AT5G06220.2	8.463213	8.736726
AT5G06220.3	17.364446	15.881809
AT5G06230.1	0.410552	0.593705
AT5G06230.2	1.392838	1.406769
AT5G06230.3	0	0
AT5G06240.1	15.796876	16.158221
AT5G06250.1	0	0
AT5G06250.2	0.07497	0
AT5G06250.3	0.308816	0.291332
AT5G06250.4	0	0.348114
AT5G06250.5	0	0
AT5G06260.1	17.564814	20.281134
AT5G06260.2	0.279562	1.024162
AT5G06260.3	0	0
AT5G06265.1	5.12519	2.895703
AT5G06265.10	0	0
AT5G06265.2	3.549066	2.898724
AT5G06265.3	0	0
AT5G06265.4	0	0
AT5G06265.5	3.579966	7.352935
AT5G06265.6	1.152513	1.132653
AT5G06265.7	0.82853	0.679217
AT5G06265.8	0.588591	0.363846
AT5G06265.9	0	0
AT5G06270.1	3.625139	2.710697
AT5G06270.2	5.918614	6.514247
AT5G06280.1	4.664934	4.13889
AT5G06280.3	18.270076	21.162393
AT5G06290.1	162.410132	164.781125
AT5G06290.2	4.228669	3.022791
AT5G06300.1	15.122619	13.567003
AT5G06310.1	3.771665	2.867463
AT5G06320.1	138.518431	135.572225
AT5G06330.1	2.243827	3.094192
AT5G06340.1	118.12098	127.235818
AT5G06350.1	6.332995	4.470393
AT5G06350.2	1.052865	3.365869
AT5G06360.1	102.844721	108.930449
AT5G06370.1	29.886052	28.304407
AT5G06380.1	0.242423	0
AT5G06390.1	21.244369	22.246755
AT5G06400.1	0.570303	0.733048
AT5G06410.1	16.955189	15.938457
AT5G06420.1	3.458302	2.660573
AT5G06420.2	0.369107	0.707984
AT5G06430.1	5.632771	5.231518
AT5G06440.1	2.051351	0.61345
AT5G06440.2	10.884833	9.19026
AT5G06440.3	7.81883	12.556066
AT5G06440.4	0	0.157239
AT5G06440.5	3.634304	3.851018
AT5G06440.6	1.975764	1.249152
AT5G06450.1	20.477174	19.840658
AT5G06460.1	11.598801	12.098088
AT5G06470.1	2.099464	1.912862
AT5G06480.1	2.396363	1.568668
AT5G06490.1	0.060225	0
AT5G06500.1	0	0
AT5G06510.1	0.31162	0.13398
AT5G06510.2	0	0.114708
AT5G06510.3	0	0
AT5G06510.4	0	0
AT5G06510.5	0	0
AT5G06510.6	0	0
AT5G06510.7	0	0
AT5G06520.1	0	0
AT5G06530.1	3.527234	3.342037
AT5G06530.2	0.466916	0
AT5G06530.3	0	0.304259
AT5G06530.4	0	0
AT5G06540.1	1.208241	0.89094
AT5G06550.1	10.020105	11.27807
AT5G06560.1	10.75961	12.006026
AT5G06570.1	9.99017	8.339182
AT5G06570.2	0.783485	1.439615
AT5G06570.3	0	0
AT5G06570.4	0.709713	0.865191
AT5G06580.1	19.540806	20.258531
AT5G06590.1	4.391041	3.737684
AT5G06590.2	0	0
AT5G06600.1	15.781845	20.724211
AT5G06600.2	21.815748	18.580409
AT5G06600.3	0	0
AT5G06610.1	5.53166	5.240057
AT5G06620.1	2.839453	4.777827
AT5G06620.2	3.072161	3.182592
AT5G06630.1	5.590386	5.782733
AT5G06640.1	7.176193	6.993411
AT5G06640.2	0	0
AT5G06645.1	0	0
AT5G06650.1	0	0
AT5G06660.1	29.128984	30.065612
AT5G06670.1	0	0
AT5G06670.2	1.699724	0.251858
AT5G06670.3	1.246082	3.714262
AT5G06670.4	0.17915	0.244211
AT5G06670.5	0	0
AT5G06670.6	0	0
AT5G06670.7	0	0
AT5G06670.8	0	0
AT5G06680.1	5.796494	5.148394
AT5G06690.1	98.883062	93.270356
AT5G06690.2	8.466165	6.374213
AT5G06690.3	8.798906	11.366954
AT5G06690.4	12.612218	12.322054
AT5G06700.1	29.527825	28.848459
AT5G06710.1	3.269202	2.627648
AT5G06710.2	0.118794	0.659216
AT5G06710.3	0.656636	0
AT5G06710.4	0	0.2857
AT5G06720.1	0.90231	0.703863
AT5G06730.1	0.148061	0.981898
AT5G06740.1	0	0
AT5G06740.2	0.951462	1.230334
AT5G06750.1	9.188002	9.256878
AT5G06750.2	0	0
AT5G06750.3	0	0
AT5G06755.1	0	0
AT5G06760.1	2.222531	2.017735
AT5G06770.1	6.371998	7.709977
AT5G06770.2	0.368661	0.731161
AT5G06770.3	0.233394	0
AT5G06770.4	0.337366	0.206541
AT5G06770.5	9.918594	8.377471
AT5G06770.6	0	0
AT5G06780.1	18.491138	14.800042
AT5G06780.2	0	3.373909
AT5G06790.1	4.379293	3.76267
AT5G06800.1	3.603395	3.462009
AT5G06800.2	0	0.436728
AT5G06800.3	0	0
AT5G06810.1	2.516717	2.024078
AT5G06811.1	2.794724	2.830457
AT5G06820.1	0.248355	0.448223
AT5G06830.1	14.220637	14.813352
AT5G06839.1	0	0
AT5G06839.2	0.291651	0.251175
AT5G06839.3	3.18432	3.465483
AT5G06850.1	3.82776	3.799724
AT5G06860.1	65.51426	66.327018
AT5G06870.1	20.325961	22.113206
AT5G06890.1	0	0
AT5G06900.1	0	0.037868
AT5G06905.1	0	0
AT5G06910.1	24.942759	27.858779
AT5G06920.1	0	0
AT5G06930.1	0.343956	0
AT5G06930.2	0	0
AT5G06930.3	2.06636	3.046804
AT5G06940.1	1.311938	1.724739
AT5G06950.1	3.904115	4.295741
AT5G06950.2	0	0
AT5G06950.3	0	0
AT5G06950.4	6.231715	5.941604
AT5G06950.5	0	0.510721
AT5G06960.1	8.826566	5.63092
AT5G06960.2	1.020676	3.005813
AT5G06960.3	0.187378	1.048537
AT5G06970.1	12.972925	13.664684
AT5G06980.1	0	0
AT5G06980.2	1.349512	1.880604
AT5G06980.3	0	0
AT5G06980.4	0	0.084917
AT5G06980.5	0.656994	0.534733
AT5G06990.1	1.243435	0.824128
AT5G07000.1	4.218488	3.841208
AT5G07010.1	0.9458	0.824787
AT5G07020.1	262.923362	257.00838
AT5G07030.1	39.271394	45.728518
AT5G07040.1	0.52725	0.712742
AT5G07050.1	0	0
AT5G07060.1	0.281714	0.266807
AT5G07060.2	0	0
AT5G07070.1	1.304156	1.589874
AT5G07080.1	8.450716	7.111404
AT5G07090.1	421.09752	440.262716
AT5G07090.2	4.594663	5.183899
AT5G07090.3	0	0.40828
AT5G07100.1	14.989725	12.595885
AT5G07100.2	3.610325	4.936177
AT5G07100.3	0	0
AT5G07100.4	1.985119	0.441775
AT5G07100.5	0.18371	0
AT5G07110.1	18.121042	14.471499
AT5G07120.1	12.872057	12.956193
AT5G07120.2	0.618291	0.779236
AT5G07120.3	0.669099	0.341646
AT5G07130.1	2.026332	0.867854
AT5G07130.2	0.477887	1.164378
AT5G07130.3	0	0
AT5G07140.1	3.6187	3.738294
AT5G07150.1	0.43782	0.672835
AT5G07150.2	3.227502	2.034412
AT5G07160.1	0	0
AT5G07165.1	0	0
AT5G07170.1	0.042485	0
AT5G07170.2	0	0
AT5G07175.1	0	0
AT5G07180.1	2.077413	2.905038
AT5G07180.2	2.302262	1.070093
AT5G07190.1	0.457907	0.144428
AT5G07190.2	0	0
AT5G07200.1	0.085283	0.04041
AT5G07210.1	0	0
AT5G07210.2	0	0
AT5G07220.1	48.916728	53.671504
AT5G07225.1	0	0
AT5G07230.1	0	0
AT5G07240.1	21.492191	21.409681
AT5G07240.2	0	0
AT5G07250.1	15.828267	17.448367
AT5G07250.2	0	0
AT5G07260.1	0	0
AT5G07260.2	0.035417	0
