groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Col_0	fio1	log2fold_fio1_Col_0	abs_logFC	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts
AT3G04780+AT3G04770	E002	90.2562891445001	0.00309269216016566	21.281055321908	3.96632054428365E-06	0.000644390680596687	12.8420326967253	16.5773809821786	0.745096595265176	0.745096595265176	3	1309294	1309599	306	-	32	67	65	124	147	133	"c(""AT3G04770.2"", ""AT3G04770.1"")"
AT5G48545+AT5G48543	E008	203.344133401884	0.00365693431646794	33.2252063429276	8.20796385634147E-09	2.47091900169432E-06	19.4238717769209	24.9671107601814	0.743175629535926	0.743175629535926	5	19677035	19677544	510	+	90	155	168	347	244	268	AT5G48545.2
AT3G54085	E001	51.0961650020523	0.00861166787171437	11.0309018461814	0.00089605545013626	0.0490815406276513	9.89658407453882	12.7804291340902	0.74287793627612	0.74287793627612	3	20026581	20026779	199	-	38	38	42	65	79	51	"c(""AT3G54085.2"", ""AT3G54085.1"")"
AT4G00620+AT4G00630	E004	365.353195256067	0.00356962969848751	38.5308127096729	5.3896028877933E-10	1.91542993371043E-07	25.3684639133751	32.4627765298434	0.742697300855866	0.742697300855866	4	260130	260455	326	-	154	259	228	536	605	509	AT4G00620.1
AT5G11640+AT5G11630	E001	77.7034165438266	0.00510117438462295	16.0099117255312	6.30117331042492E-05	0.00660805422369903	11.8658296696753	15.3109763668051	0.742675729963448	0.742675729963448	5	3740460	3740675	216	+	41	44	54	101	132	111	"c(""AT5G11630.2"", ""AT5G11630.1"", ""AT5G11630.3"")"
AT5G53470+AT5G53460	E031	145.400047763072	0.00139377561969904	41.3937896815015	1.24452133983211E-10	5.02819371853749E-08	21.1412228868161	16.4294132810573	-0.741086153669874	0.741086153669874	5	21712031	21712128	98	+	130	188	222	113	108	110	AT5G53470.1
AT1G54040	E004	60.3828587033956	0.0142396165952239	17.2997157680946	3.19234599015433E-05	0.00380824304482047	13.3624517075673	10.3584504941965	-0.740211843193968	0.740211843193968	1	20173743	20173852	110	-	72	73	90	31	36	49	AT1G54040.3
AT1G06640	E008	93.9084277769514	0.0103897464504542	12.0962771873903	0.000505225960457941	0.0326070820639478	13.4781654123874	17.3576149232929	0.739043720648426	0.739043720648426	1	2033911	2034014	104	+	56	86	81	135	148	78	"c(""AT1G06640.2"", ""AT1G06640.1"")"
AT1G69450	E004	55.719369310991	0.0054849363821309	12.9027070601511	0.000328107238637019	0.0238315970603625	12.8183563677836	9.94059383911323	-0.738632612176613	0.738632612176613	1	26107619	26107699	81	-	53	75	100	33	27	43	AT1G69450.3
AT1G29970+AT1G29965	E007	89.2721745328894	0.00202403886153342	29.2425278695309	6.3862021988426E-08	1.61794327324803E-05	16.9267103168222	13.1458880336862	-0.738082109492546	0.738082109492546	1	10499665	10500011	347	-	73	108	107	79	94	78	"c(""AT1G29970.3"", ""AT1G29970.1"")"
AT4G17250	E007	44.7569883816695	0.00406125691250404	14.6283495436394	0.000130930069811637	0.0117967685552704	9.31199193854926	12.0024336641654	0.736724792534274	0.736724792534274	4	9673278	9673431	154	+	33	42	36	60	55	47	"c(""AT4G17250.1"", ""AT4G17250.3"")"
AT1G73460+AT1G73470	E006	115.491111282301	0.00609269180693212	14.5398276387466	0.000137227558281925	0.0121995060932391	14.9802280286706	19.254874286581	0.735520707236238	0.735520707236238	1	27623875	27623982	108	+	82	115	107	167	112	122	"c(""AT1G73460.1"", ""AT1G73460.2"")"
AT1G54110	E003	65.5734087516403	0.00801572289275628	13.3802810284514	0.000254283625190467	0.019687425605392	14.4725548954689	11.2418023689	-0.735255068039553	0.735255068039553	1	20199324	20199457	134	+	60	67	85	47	67	66	"c(""AT1G54110.3"", ""AT1G54110.1"", ""AT1G54110.2"")"
AT4G13210	E009	63.0075640209475	0.0070760429442189	11.6331071489994	0.000647882385226169	0.0389312652069565	10.2248477406048	13.1669799109229	0.734962648132999	0.734962648132999	4	7672646	7672784	139	+	19	27	37	96	114	106	"c(""AT4G13210.2"", ""AT4G13210.1"")"
AT1G07890	E011	221.713439269739	0.00476497001748939	27.4229015770474	1.63483676537178E-07	3.74063321292891E-05	20.3296025736989	26.033581546335	0.733756545104976	0.733756545104976	1	2437752	2437833	82	+	108	187	164	294	350	279	"c(""AT1G07890.5"", ""AT1G07890.8"", ""AT1G07890.2"", ""AT1G07890.4"")"
AT4G39630	E002	48.9275750607437	0.00795496176638582	11.452468433264	0.000713990919747884	0.0416802379881721	9.56545549710484	12.3096035391667	0.732357050600326	0.732357050600326	4	18397857	18397992	136	-	23	30	42	76	70	65	"c(""AT4G39630.2"", ""AT4G39630.1"")"
AT4G00700+AT4G00690+AT4G00695	E001	60.4679738997787	0.00361784623687217	38.7133239761508	4.90846984071974E-10	1.75255203405977E-07	10.3914849904226	13.3673320231145	0.732035673013319	0.732035673013319	4	281132	281615	484	+	26	43	31	79	115	85	AT4G00690.1
AT5G45472+AT5G45475+AT5G45469+AT5G45490	E010	45.0496143175628	0.00918476244987624	13.0856516943986	0.000297566291365467	0.0221451055323995	9.44240689218421	12.1468705499238	0.731190249926478	0.731190249926478	5	18425892	18426001	110	+	21	45	48	69	55	44	"c(""AT5G45472.4"", ""AT5G45472.3"", ""AT5G45475.1"", ""AT5G45472.1"", ""AT5G45472.2"")"
AT1G31480	E007	52.9065804009024	0.0040159046497806	14.3227266172444	0.000153994480812685	0.0133650495416459	12.6455455394602	9.83206504784516	-0.730971191244885	0.730971191244885	1	11267616	11267768	153	+	54	67	86	38	44	26	AT1G31480.1
AT5G41700	E006	56.4240166510598	0.00368010467210411	14.5421886601444	0.000137055699013509	0.0121912870623083	13.0428406622047	10.1432627389311	-0.730623240581338	0.730623240581338	5	16675891	16675945	55	+	46	89	94	38	39	34	"c(""AT5G41700.2"", ""AT5G41700.5"")"
AT3G54970	E006	51.1646488040309	0.00482644270019374	13.9116158548965	0.000191610633558235	0.0158673034359201	12.8319577828214	9.98205105579302	-0.729647575816489	0.729647575816489	3	20368646	20368767	122	-	44	66	51	46	60	41	"c(""AT3G54970.3"", ""AT3G54970.6"", ""AT3G54970.5"")"
AT5G46800	E005	86.4840341215264	0.00276509705540907	21.8622402490205	2.92941958325906E-06	0.000488928010080003	12.7123244213266	16.3214285478154	0.729100201573977	0.729100201573977	5	18990316	18990494	179	-	48	55	70	125	113	124	"c(""AT5G46800.2"", ""AT5G46800.3"")"
AT5G11640+AT5G11630	E005	168.764585610045	0.00616591554681438	21.5392046237253	3.46668620383278E-06	0.000572917473492407	17.4913209148483	22.3968067198358	0.728255944915539	0.728255944915539	5	3741504	3741781	278	+	89	90	125	284	235	228	"c(""AT5G11630.2"", ""AT5G11630.1"")"
AT5G09300	E005	59.7727380361622	0.00475206993741135	14.3760383163346	0.000149695138657147	0.0130287384569341	10.2924457083338	13.2189027951347	0.727304238054329	0.727304238054329	5	2884951	2884954	4	-	16	39	39	92	106	88	"c(""AT5G09300.3"", ""AT5G09300.1"", ""AT5G09300.2"", ""AT5G09300.4"")"
AT3G19000	E002	91.1758140438465	0.00187268479482391	28.6349774696654	8.73893149260307E-08	2.12441383831866E-05	17.1394701681104	13.3666401281066	-0.726179540026293	0.726179540026293	3	6553923	6554036	114	-	71	100	107	103	95	78	AT3G19000.2
AT2G01130+AT2G01140	E019	48.174475610213	0.00688882725236342	17.9325296813579	2.28875591104981E-05	0.00288263080413024	12.3163342404427	9.59594417720169	-0.724720033997638	0.724720033997638	2	94187	94347	161	-	39	76	61	38	48	29	"c(""AT2G01130.2"", ""AT2G01130.1"")"
AT3G63420	E002	44.227107848276	0.00647100825009888	11.2423108507096	0.000799535489054705	0.0451462609910147	9.30542915072024	11.9425729337152	0.724232049131567	0.724232049131567	3	23417272	23417316	45	+	23	39	42	71	57	44	"c(""AT3G63420.3"", ""AT3G63420.1"")"
AT1G06680+AT1G06670	E010	73.038743758928	0.00277764079293366	48.8521947734897	2.75996408759217E-12	1.34519773450167E-09	11.9114310430324	15.2690573990829	0.723516454902248	0.723516454902248	1	2042962	2043014	53	+	36	60	73	98	91	96	"c(""AT1G06670.1"", ""AT1G06670.2"")"
AT5G65290	E008	83.1147864029441	0.00249572034752581	25.3309668446372	4.82893706073575E-07	9.90933993887774E-05	16.0613424576579	12.5350727760949	-0.722963823814027	0.722963823814027	5	26092240	26092320	81	+	80	113	105	79	67	52	"c(""AT5G65290.1"", ""AT5G65290.2"")"
AT1G21651+AT1G21650	E040	99.3515534586903	0.00197688982062036	27.6694638858771	1.43916665044119E-07	3.34780690670054E-05	17.8473787655252	13.9386104062492	-0.722757383447528	0.722757383447528	1	7601983	7602255	273	-	74	120	134	91	107	79	"c(""AT1G21651.1"", ""AT1G21650.3"")"
AT4G00700+AT4G00690+AT4G00695	E009	35.7015295759019	0.0134509952995676	16.5877957112864	4.64489621864666E-05	0.00514524470742295	8.03619666948771	10.3111438884927	0.722438671199041	0.722438671199041	4	283067	283591	525	+	12	22	26	59	50	56	AT4G00690.1
AT5G22450+AT5G22460	E004	137.846361869365	0.00938927322065845	11.8621947273207	0.000572849945430208	0.0356071466080566	20.9822121642933	16.4106770349384	-0.722130061095748	0.722130061095748	5	7438133	7438190	58	-	101	163	163	176	112	124	"c(""AT5G22450.1"", ""AT5G22450.2"", ""AT5G22450.3"")"
AT3G26890+AT3G26900	E009	1957.0346616549	0.000764651490025939	209.885805703641	1.45472129306064E-47	5.58358400309001E-44	57.1957595538048	70.3693505572987	0.721706259132189	0.721706259132189	3	9909318	9910792	1475	-	1447	2012	1994	2183	2335	1950	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G09600	E013	322.207445926449	0.00287235146191105	45.4659034010029	1.55319261350735E-11	6.93202505673791E-09	24.3846858727522	30.9909672418577	0.719582723093435	0.719582723093435	3	2948156	2948177	22	+	133	228	287	469	464	440	"c(""AT3G09600.4"", ""AT3G09600.9"", ""AT3G09600.2"", ""AT3G09600.5"", ""AT3G09600.6"")"
AT1G43130	E007	86.0829591207422	0.00225696264664406	23.162775334322	1.48850997951764E-06	0.000268859926065109	16.2496900493379	12.6998366489706	-0.719071283489639	0.719071283489639	1	16230175	16230227	53	-	88	110	115	63	79	56	"c(""AT1G43130.1"", ""AT1G43130.2"", ""AT1G43130.3"")"
AT1G70790+AT1G70800	E017	51.2968051890915	0.00473578741524512	11.7437594515795	0.000610475856301016	0.037237329446919	9.65512405410999	12.3638638265367	0.71809599336238	0.71809599336238	1	26703360	26703926	567	+	16	39	32	90	71	76	AT1G70800.1
AT4G18070	E012	64.8212919093936	0.00435629187903721	15.5359398237223	8.0951469075207E-05	0.00811788311372732	11.1585130621862	14.2745952192271	0.716679908861883	0.716679908861883	4	10032595	10032597	3	+	34	53	53	86	98	79	"c(""AT4G18070.7"", ""AT4G18070.4"", ""AT4G18070.3"", ""AT4G18070.5"")"
AT2G46100+AT2G46090	E003	140.781810539329	0.00165635597086912	33.3541927296489	7.68120410024133E-09	2.33062305436769E-06	20.0716542911587	15.7226181456985	-0.716538503193665	0.716538503193665	2	18951453	18951506	54	+	141	213	227	79	91	83	AT2G46090.1
AT2G46100+AT2G46090	E001	133.134094892609	0.00812214133901492	15.0170744550069	0.000106542839129826	0.0100661674409859	19.4665428167925	15.2461126801955	-0.716314188821696	0.716314188821696	2	18950802	18951102	301	+	155	155	232	73	77	87	AT2G46090.1
AT1G22885+AT1G22882	E005	40.4795999338179	0.00516767276706371	11.7893985877144	0.000595689763330346	0.03665581136838	8.69601645252641	11.1276774775053	0.7151463398507	0.7151463398507	1	8101465	8101592	128	+	19	28	30	66	49	60	AT1G22885.1
AT3G51910	E002	130.242619812011	0.0941778269653145	13.0943421393187	0.000296188999475062	0.022053296357617	20.3882892565535	15.9818803275515	-0.714859222273582	0.714859222273582	3	19266065	19266806	742	+	96	159	138	145	134	120	AT3G51910.1
AT3G24670	E007	51.7088136666047	0.0072177156656793	12.3967832231271	0.000430074087712279	0.0289602081958185	9.81825791351565	12.5553686703792	0.714222943863398	0.714222943863398	3	9008722	9008801	80	-	11	37	45	86	92	61	AT3G24670.1
AT4G28706+AT4G28710	E039	110.894103910679	0.00278486577103632	24.1940696415002	8.71000686386696E-07	0.000165705991797955	14.7554742806788	18.8281685821455	0.713746803212215	0.713746803212215	4	14176402	14176572	171	+	90	109	122	127	136	90	AT4G28710.1
AT5G55390+AT5G55380	E001	452.248365086652	0.00138748644004479	82.3151037189783	1.16032065176859E-19	1.09290815746032E-16	29.1072065011541	36.780425740708	0.71346611493019	0.71346611493019	5	22446624	22447936	1313	-	267	360	420	636	628	491	AT5G55380.1
AT3G46640	E009	237.158050976655	0.00131168889722926	102.849694217218	3.61565218226472E-24	4.55009081592706E-21	20.1864580711133	25.6768627549731	0.713373015906843	0.713373015906843	3	17185355	17186959	1605	+	98	106	152	412	390	336	AT3G46640.2
AT5G48880	E016	227.644662753904	0.00256120088541013	40.2729422136953	2.2084657458192E-10	8.45550488667387E-08	26.4972345366081	20.8443490381232	-0.712780225854837	0.712780225854837	5	19816923	19817029	107	-	206	254	303	233	194	177	"c(""AT5G48880.2"", ""AT5G48880.4"", ""AT5G48880.3"")"
AT1G49730	E001	57.7832974328193	0.00596745677098007	12.4614686520571	0.000415433174330016	0.0282593953278189	10.6862208600453	13.6424234559435	0.710205561809051	0.710205561809051	1	18402506	18402529	24	-	37	63	53	58	77	66	AT1G49730.1
AT5G45560	E001	62.9553308217032	0.0075836076840596	11.5770876320164	0.000667694330117838	0.0397175941507135	13.6107368288619	10.6660765465419	-0.70890714672077	0.70890714672077	5	18465283	18465698	416	+	59	81	118	38	47	34	"c(""AT5G45560.2"", ""AT5G45560.1"")"
AT2G31840+AT2G31830	E006	67.0574908529005	0.00449617690992294	18.9421460080555	1.34742825981203E-05	0.00183233534746626	11.1721509662067	14.2504278921555	0.7081902414592	0.7081902414592	2	13533362	13533722	361	-	28	50	47	87	105	102	"c(""AT2G31830.1"", ""AT2G31830.2"", ""AT2G31830.3"")"
AT5G09690+AT5G09680	E021	43.9359935885557	0.00360131493078656	14.7993376676082	0.000119577492483597	0.0109998396770562	9.15947052415623	11.6900322424502	0.707928829012821	0.707928829012821	5	3001489	3001533	45	-	20	36	33	61	71	54	"c(""AT5G09690.6"", ""AT5G09690.8"", ""AT5G09690.4"", ""AT5G09690.1"", ""AT5G09690.9"", ""AT5G09690.3"", ""AT5G09690.13"", ""AT5G09690.2"", ""AT5G09690.7"", ""AT5G09690.11"", ""AT5G09690.12"", ""AT5G09690.5"", ""AT5G09690.10"")"
AT4G00620+AT4G00630	E005	468.950959696879	0.00221180502068184	52.4515207498258	4.41001367186276E-13	2.33472206565893E-10	28.8184326426862	36.3572996177622	0.707779748273685	0.707779748273685	4	260608	261245	638	-	225	308	299	800	718	586	AT4G00620.1
AT1G06680+AT1G06670	E004	363.269389628916	0.00054314007062429	235.777599118634	3.27650497348533E-53	1.62271551154581E-49	26.2222666658574	33.1381660266026	0.706604754106454	0.706604754106454	1	2041075	2041507	433	+	214	301	326	501	498	408	"c(""AT1G06670.1"", ""AT1G06670.2"")"
AT5G48440+AT5G48450	E024	78.9304683477986	0.00285449064675207	19.6623237278199	9.24054200563133E-06	0.00133953195560248	12.4221668158907	15.8237787770856	0.705710475706902	0.705710475706902	5	19634706	19634826	121	-	54	61	80	107	85	96	"c(""AT5G48450.2"", ""AT5G48450.1"")"
AT3G06770	E009	117.983677238084	0.001774107937173	31.0675586478871	2.49201775107551E-08	6.86893151387114E-06	15.029003428078	19.1172252556944	0.704924359482302	0.704924359482302	3	2136818	2136820	3	-	75	76	107	174	156	140	"c(""AT3G06770.3"", ""AT3G06770.5"", ""AT3G06770.4"")"
AT1G29850	E005	345.796108540861	0.00150515206734758	62.0436094240755	3.35934793510403E-15	2.16706171628791E-12	25.5995497162204	32.3483792834962	0.704886786119737	0.704886786119737	1	10448846	10448848	3	+	191	275	329	477	432	437	AT1G29850.2
AT4G30310	E005	99.5240047642522	0.00604084459349247	15.6610911982694	7.5766928685501E-05	0.0076753199407568	13.599414303481	17.3040067556895	0.703884266394878	0.703884266394878	4	14832274	14832315	42	+	58	67	62	145	169	117	AT4G30310.4
AT2G45000+AT2G45010	E014	438.882362869607	0.0055846869284393	27.3287702531844	1.71638535854463E-07	3.9155519182371E-05	36.2663503709458	28.7881738602183	-0.703216758643503	0.703216758643503	2	18569029	18569297	269	+	401	544	458	390	473	362	"c(""AT2G45010.1"", ""AT2G45010.2"")"
AT3G51090	E009	115.978478143263	0.00990318290772099	15.5434028033069	8.06325320482008E-05	0.00809118473552959	19.0971422406478	15.0233772183498	-0.702926262796384	0.702926262796384	3	18979470	18980004	535	-	106	138	134	116	123	80	"c(""AT3G51090.2"", ""AT3G51090.1"")"
AT1G79830+AT1G79820	E012	111.024002676738	0.0079925050450152	13.7597176340356	0.000207743329355433	0.0169024024143824	14.6311972513164	18.5912947970565	0.701222912957081	0.701222912957081	1	30024717	30024829	113	-	55	93	98	140	134	167	"c(""AT1G79820.4"", ""AT1G79820.3"", ""AT1G79820.5"", ""AT1G79820.1"", ""AT1G79820.2"")"
AT1G01290	E003	43.3000894962796	0.0037305386179906	12.9949109657807	0.000312338701409035	0.0229113047431099	9.27435574160282	11.7974646710417	0.698389966546178	0.698389966546178	1	115340	115960	621	+	31	44	44	49	50	46	AT1G01290.1
AT1G19025+AT1G19020	E001	497.125350370374	0.0118705366521501	28.4417217291484	9.65617695313791E-08	2.33099504342023E-05	37.8454059411606	30.126661974107	-0.697915998658175	0.697915998658175	1	6568002	6568673	672	+	491	600	718	416	396	340	AT1G19020.1
AT1G58602	E002	447.679049281267	0.000453453963248049	119.618078256408	7.66916777602643E-28	1.22650763401389E-24	29.2944037758021	36.8081898314224	0.696469229761581	0.696469229761581	1	21746373	21746499	127	+	306	471	495	491	509	465	"c(""AT1G58602.1"", ""AT1G58602.2"")"
AT3G04500	E004	85.3462684593243	0.00347405996337183	19.7084793848739	9.02002457650111E-06	0.00131180579287321	16.2163516151579	12.7745279647335	-0.695996809995019	0.695996809995019	3	1212567	1212735	169	-	77	120	113	67	82	53	"c(""AT3G04500.3"", ""AT3G04500.2"")"
AT5G22450+AT5G22460	E013	90.8510544400491	0.00282006892307471	16.3439320165131	5.2825026592403E-05	0.00572382589086509	16.9704967485727	13.3740437528387	-0.695538360574638	0.695538360574638	5	7440844	7440983	140	-	73	102	101	94	83	95	"c(""AT5G22450.1"", ""AT5G22450.2"", ""AT5G22450.3"")"
AT5G06120	E024	53.4605016427953	0.00427677687054503	12.4013995629864	0.000429012185471439	0.028901378163857	10.1059379620463	12.8364247351714	0.694879807939479	0.694879807939479	5	1849715	1849717	3	+	26	41	42	75	70	78	"c(""AT5G06120.3"", ""AT5G06120.2"", ""AT5G06120.5"", ""AT5G06120.6"")"
AT3G26090+AT3G26085	E021	123.113751747165	0.0015463915388289	34.4162875932509	4.44983864823895E-09	1.38296301146584E-06	19.48828693082	15.3761663564009	-0.69478649045055	0.69478649045055	3	9533949	9534022	74	+	114	157	155	105	110	95	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT5G54280	E013	123.934097265487	0.00155131142405369	32.4740075846372	1.20797408082842E-08	3.49266027551012E-06	15.2376745249356	19.303691540115	0.693208943147962	0.693208943147962	5	22042774	22042912	139	-	62	80	96	182	190	163	"c(""AT5G54280.1"", ""AT5G54280.2"")"
AT5G24750	E013	39.523745064727	0.00501435009766778	11.4204610009564	0.000726396691774167	0.0422598272406548	11.0835776016523	8.73189844393053	-0.691684234120655	0.691684234120655	5	8494111	8494210	100	-	41	46	46	32	37	32	AT5G24750.1
AT1G69550	E001	602.956903055746	0.00253379890429605	67.1888058748585	2.46710990441266E-16	1.7866763378513E-13	41.4766459214954	33.1747234020084	-0.691280419903858	0.691280419903858	1	26148021	26150968	2948	-	571	794	785	480	563	409	AT1G69550.1
AT3G28070	E005	58.869082759809	0.00382160450048559	12.3770071194819	0.000434653308075668	0.0291789778700731	12.7540333314021	10.0578680637904	-0.689970248527771	0.689970248527771	3	10448170	10448281	112	+	60	92	101	25	30	39	"c(""AT3G28070.5"", ""AT3G28070.2"")"
AT4G32900	E008	81.0148093042707	0.00270977035571006	20.4456991393121	6.13472604119915E-06	0.000943751993091488	12.4659606373656	15.7916978370805	0.689539204507905	0.689539204507905	4	15879538	15879545	8	-	42	54	72	122	108	106	AT4G32900.1
AT3G07090	E001	78.0685288672307	0.00299563002927084	17.3665358683225	3.08204966920555E-05	0.00369677410713381	12.1795807153489	15.4215339960668	0.687814836565535	0.687814836565535	3	2242998	2243152	155	-	31	61	59	134	114	93	AT3G07090.1
AT4G28706+AT4G28710	E062	269.128753374085	0.00120460216981368	54.9016878000905	1.26712146330983E-13	7.02314650765194E-11	22.8828098506978	28.7977063457492	0.686665394111954	0.686665394111954	4	14181660	14182168	509	+	214	274	297	303	275	267	AT4G28710.1
AT3G11040+AT3G11050	E013	81.163721826297	0.00271519185942948	18.9673002214943	1.3297800992584E-05	0.00181638023700305	16.0313114366283	12.6695446906404	-0.686441802614157	0.686441802614157	3	3462386	3462521	136	+	62	108	80	68	87	85	"c(""AT3G11040.3"", ""AT3G11040.2"", ""AT3G11040.1"")"
